disease_focused,assay_importance,parent_compound_chembl_id,parent_compound_specificity,assay_chembl_id,assay_cluster,target_chembl_id,target_uniprot_ids,OT_uniprot_id,OT_symbol,OT_overall_score
AML,2,CHEMBL608533,specific,CHEMBL1051263,1622,CHEMBL5552,"['A8K6Z3', 'A8K7D2', 'B7Z9K1', 'O00506', 'Q15522', 'Q5BJF1']",O00506,['STK25'],0.045827901980903
AML,2,CHEMBL608533,specific,CHEMBL1061159,1621,CHEMBL4601,"['B2RCR3', 'B4DW46', 'Q13882', 'Q58F01']",Q13882,['PTK6'],0.3951741536366711
AML,2,CHEMBL608533,specific,CHEMBL1061093,1620,CHEMBL2695,"['B4E2N6', 'F5H4S4', 'J3QT16', 'Q05397', 'Q14291', 'Q8IYN9', 'Q9UD85']",Q05397,['PTK2'],0.0772932804495539
AML,2,CHEMBL608533,specific,CHEMBL1061092,1619,CHEMBL4897,"['Q15767', 'Q5JR99', 'Q96CV1', 'Q9H4B4']",Q9H4B4,['PLK3'],0.0040653784015317
AML,2,CHEMBL608533,specific,CHEMBL1060341,1618,CHEMBL3788,"['B2RAL0', 'B7Z837', 'B7Z8G7', 'O00444', 'Q8IYF0', 'Q96Q95', 'Q9UD84', 'Q9UDE2']",O00444,['PLK4'],0.083008046006467
AML,2,CHEMBL608533,specific,CHEMBL1050827,1617,CHEMBL2708,"['B4DS76', 'Q16584', 'Q53H00', 'Q59F06', 'Q6P2G4']",Q16584,['MAP3K11'],0.0047840058967519
AML,2,CHEMBL608533,specific,CHEMBL1063791,1616,CHEMBL2250,"['P51451', 'Q16291', 'Q96IN1']",P51451,['BLK'],0.2979554602844719
AML,2,CHEMBL608533,specific,CHEMBL1050837,1615,CHEMBL4247,"['A6P4T4', 'A6P4V4', 'Q4ZFX9', 'Q53QQ6', 'Q53RZ4', 'Q59FI3', 'Q9UM73', 'Q9Y4K6']",Q9UM73,['ALK'],0.3819796819256973
AML,2,CHEMBL608533,specific,CHEMBL1061177,1614,CHEMBL2873,"['Q02779', 'Q12761', 'Q14871']",Q02779,['MAP3K10'],0.0022174791281082
AML,2,CHEMBL608533,specific,CHEMBL1061984,1612,CHEMBL5404,"['D3DU07', 'Q86UE8', 'Q9UKI7', 'Q9Y4F7']",Q86UE8,['TLK2'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1051355,1611,CHEMBL4599,"['Q07912', 'Q6ZMQ0', 'Q8N6U7', 'Q96H59']",Q07912,['TNK2'],0.0276397354893472
AML,2,CHEMBL608533,specific,CHEMBL1063698,1609,CHEMBL4522,"['O94791', 'Q4W5H2', 'Q8IYF2', 'Q8N2G7', 'Q8NHG9', 'Q9NSY1', 'Q9NTG8']",Q9NSY1,['BMP2K'],0.0250809659916982
AML,2,CHEMBL608533,specific,CHEMBL1061140,1608,CHEMBL4203,['Q9HAZ1'],Q9HAZ1,['CLK4'],0.0153375639694151
AML,2,CHEMBL608533,specific,CHEMBL1051283,1607,CHEMBL5719,"['P49336', 'Q5VUF3', 'Q6ISB5']",P49336,['CDK8'],0.0443807993313144
AML,2,CHEMBL608533,specific,CHEMBL1062858,1604,CHEMBL4309,"['B7Z2D9', 'Q5TBG3', 'Q5TBG9', 'Q6FG86', 'Q6IAR3', 'Q96E83', 'Q9HC98', 'Q9ULX2']",Q9HC98,['NEK6'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1061081,1603,CHEMBL5257,"['Q52LK6', 'Q8NCN0', 'Q8TCY4', 'Q8TD19', 'Q9UPI4', 'Q9Y6S4', 'Q9Y6S5', 'Q9Y6S6']",Q8TD19,['NEK9'],0.0328408658872826
AML,2,CHEMBL608533,specific,CHEMBL1062778,1602,CHEMBL2897,"['B2R7N7', 'B3KYB2', 'D3DTS5', 'P45985', 'Q5U0B8', 'Q6FHX4', 'Q6P9H2', 'Q6PIE6']",P45985,['MAP2K4'],0.2884195482566594
AML,2,CHEMBL608533,specific,CHEMBL1051289,1601,CHEMBL2171,['P52564'],P52564,['MAP2K6'],0.0022174791281082
AML,2,CHEMBL608533,specific,CHEMBL1062867,1599,CHEMBL5785,"['A8K3P0', 'D6W584', 'E9PC80', 'P19525', 'Q52M43', 'Q7Z6F6', 'Q9UIR4']",P19525,['EIF2AK2'],0.0195283218538364
AML,2,CHEMBL608533,specific,CHEMBL1063710,1598,CHEMBL5121,"['B2R945', 'B5BU65', 'Q16659', 'Q68DH4', 'Q8IYN8']",Q16659,['MAPK6'],0.014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1063799,1596,CHEMBL5332,"['Q13164', 'Q16634', 'Q59F50', 'Q6QLU7', 'Q7L4P4', 'Q969G1', 'Q96G51']",Q13164,['MAPK7'],0.0606420800580432
AML,2,CHEMBL608533,specific,CHEMBL1061933,1594,CHEMBL2815,"['B2R6T5', 'B7ZM34', 'P04629', 'P08119', 'Q15655', 'Q15656', 'Q5D056', 'Q5VZS2', 'Q7Z5C3', 'Q9UIU7']",P04629,['NTRK1'],0.3110977702699916
AML,2,CHEMBL608533,specific,CHEMBL1062875,1593,CHEMBL4898,"['B1ANZ4', 'B4DFV9', 'Q16620', 'Q16675', 'Q59GJ1', 'Q8WXJ5', 'Q8WXJ6', 'Q8WXJ7']",Q16620,['NTRK2'],0.0929321424407146
AML,2,CHEMBL608533,specific,CHEMBL1041998,1592,CHEMBL5608,"['B7Z4C5', 'E9PG56', 'H0YND1', 'O75682', 'Q12827', 'Q16288', 'Q16289']",Q16288,['NTRK3'],0.2997045191518603
AML,2,CHEMBL608533,specific,CHEMBL1060247,1591,CHEMBL4223,"['B4DY49', 'P42685', 'Q13128', 'Q9NTR5']",P42685,['FRK'],0.2998481952092007
AML,2,CHEMBL608533,specific,CHEMBL1063730,1590,CHEMBL3234,"['A8K1I1', 'B4DQB6', 'E1P5M2', 'P08631', 'Q29RX1', 'Q2VPE2', 'Q504R5', 'Q5T7K1', 'Q5T7K2', 'Q96CC0', 'Q9H5Y5', 'Q9NUA4', 'Q9UMJ5']",P08631,['HCK'],0.3232265689579938
AML,2,CHEMBL608533,specific,CHEMBL1051338,1589,CHEMBL3981,"['A6ND35', 'B2R8F5', 'B3KMY1', 'O94804', 'Q6NSK0', 'Q9UIW4']",O94804,['STK10'],0.0755790802830215
AML,2,CHEMBL608533,specific,CHEMBL1051337,1588,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",P06239,['LCK'],0.3708655485927642
AML,2,CHEMBL608533,specific,CHEMBL1061186,1586,CHEMBL2599,['P43405'],P43405,['SYK'],0.3607358493215856
AML,2,CHEMBL608533,specific,CHEMBL1063712,1585,CHEMBL2959,"['B2R752', 'Q08881', 'Q32ML7']",Q08881,['ITK'],0.2120262551066407
AML,2,CHEMBL608533,specific,CHEMBL1061078,1584,CHEMBL5627,"['A6NNJ8', 'B4DL89', 'E9PFX4', 'P29376']",P29376,['LTK'],0.0060385116105216
AML,2,CHEMBL608533,specific,CHEMBL1061934,1583,CHEMBL3983,"['A8K8U5', 'B2RDW2', 'E1P543', 'P33981', 'Q15272', 'Q5TCS0', 'Q9BW51', 'Q9NTM0']",P33981,['TTK'],0.0036752663326978
AML,2,CHEMBL608533,specific,CHEMBL1061187,1582,CHEMBL4367,"['P42681', 'Q14220']",P42681,['TXK'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1062777,1581,CHEMBL4355,"['O14976', 'Q5U4P5', 'Q9BVY6']",O14976,['GAK'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1051317,1580,CHEMBL3886,"['B3KPG2', 'Q53SX1', 'Q580W8', 'Q59GY5', 'Q86YW8', 'Q9HCC4', 'Q9HCC5', 'Q9HDD2', 'Q9NYE9', 'Q9NYL2']",Q9NYL2,['MAP3K20'],0.0019997670188478
AML,2,CHEMBL608533,specific,CHEMBL1063737,1579,CHEMBL4600,"['O75561', 'Q13153', 'Q13567', 'Q32M53', 'Q32M54', 'Q86W79']",Q13153,['PAK1'],0.0768418114531942
AML,2,CHEMBL608533,specific,CHEMBL1037546,1578,CHEMBL3830,"['Q2M2I8', 'Q4ZFZ3', 'Q53RX6', 'Q9UPV4']",Q2M2I8,['AAK1'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1061921,1576,CHEMBL4311,"['A8K2G2', 'B3KYB0', 'G5E9R2', 'Q9NQU5']",Q9NQU5,['PAK6'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1051307,1575,CHEMBL4482,"['B4DGG6', 'O96013', 'Q8N4E1', 'Q8NCH5', 'Q8NDE3', 'Q9BU33', 'Q9ULS8']",O96013,['PAK4'],0.0046480826390845
AML,2,CHEMBL608533,specific,CHEMBL1061184,1573,CHEMBL4523,"['A8K4G6', 'Q99739', 'Q9P1W9']",Q9P1W9,['PIM2'],0.0794837026028228
AML,2,CHEMBL608533,specific,CHEMBL1051340,1572,CHEMBL5407,"['A5D8X8', 'A8K7J0', 'B1B0P0', 'Q68BM2', 'Q86V86']",Q86V86,['PIM3'],0.0951612785443394
AML,2,CHEMBL608533,specific,CHEMBL1051308,1571,CHEMBL2147,"['P11309', 'Q38RT9', 'Q5T7H7', 'Q96RG3']",P11309,['PIM1'],0.3067180998030816
AML,2,CHEMBL608533,specific,CHEMBL1051253,1570,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL608533,specific,CHEMBL1062868,1569,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL608533,specific,CHEMBL1061925,1568,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",P08922,['ROS1'],0.2894211096628549
AML,2,CHEMBL608533,specific,CHEMBL1060237,1567,CHEMBL4895,"['P30530', 'Q8N5L2', 'Q9UD27']",P30530,['AXL'],0.5685155317475683
AML,2,CHEMBL608533,specific,CHEMBL1061131,1566,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",P42684,['ABL2'],0.2839329976313839
AML,2,CHEMBL608533,specific,CHEMBL1061129,1565,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",P00519,['ABL1'],0.5718997891232702
AML,2,CHEMBL608533,specific,CHEMBL1051279,1564,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",P31749,['AKT1'],0.3100944078654892
AML,2,CHEMBL608533,specific,CHEMBL1062832,1563,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",P31751,['AKT2'],0.288077388645689
AML,2,CHEMBL608533,specific,CHEMBL1051280,1562,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",Q9Y243,['AKT3'],0.1982188422533321
AML,2,CHEMBL608533,specific,CHEMBL1062837,1561,CHEMBL6002,"['Q5JQZ7', 'Q5JR00', 'Q8TC78', 'Q9BWU1', 'Q9UPX2']",Q9BWU1,['CDK19'],0.0158414119338919
AML,2,CHEMBL608533,specific,CHEMBL1051303,1560,CHEMBL4597,"['A8K280', 'B7Z7C8', 'J3KN74', 'J3KQP7', 'Q00536']",Q00536,['CDK16'],0.0057809072602969
AML,2,CHEMBL608533,specific,CHEMBL1062873,1559,CHEMBL4312,"['B7WPM3', 'Q8TC32', 'Q9H9N9', 'Q9NRP7', 'Q9UF35', 'Q9ULE2']",Q9NRP7,['STK36'],0.0669256106614395
AML,2,CHEMBL608533,specific,CHEMBL1062866,1557,CHEMBL2595,"['D6W587', 'O94806', 'Q53TR7', 'Q8NEL8']",O94806,['PRKD3'],0.5005265999432015
AML,2,CHEMBL608533,specific,CHEMBL1062865,1556,CHEMBL2996,"['B0KZ81', 'B2R834', 'Q05655', 'Q15144', 'Q86XJ6']",Q05655,['PRKCD'],0.5140700567728906
AML,2,CHEMBL608533,specific,CHEMBL1051254,1555,CHEMBL3582,"['B0LPH7', 'Q02156', 'Q32MQ3', 'Q53SL4', 'Q53SM5', 'Q9UE81']",Q02156,['PRKCE'],0.5194915100478581
AML,2,CHEMBL608533,specific,CHEMBL1060261,1554,CHEMBL3616,"['B4DJN5', 'P24723', 'Q16246', 'Q8NE03']",P24723,['PRKCH'],0.5148626994640989
AML,2,CHEMBL608533,specific,CHEMBL1051255,1553,CHEMBL3920,"['B4DF52', 'Q04759', 'Q14DH6', 'Q3MJF1', 'Q64FY5', 'Q9H508', 'Q9H549']",Q04759,['PRKCQ'],0.5012657596525708
AML,2,CHEMBL608533,specific,CHEMBL1062859,1552,CHEMBL4273,"['A5YM56', 'B3KSF3', 'E2PU10', 'P14619', 'Q13976', 'Q5JP05', 'Q5JSJ6', 'Q6P5T7']",Q13976,['PRKG1'],0.0495684094240598
AML,2,CHEMBL608533,specific,CHEMBL1061155,1551,CHEMBL3863,"['A6NL64', 'B2RAF6', 'Q15139']",Q15139,['PRKD1'],0.550449036069728
AML,2,CHEMBL608533,specific,CHEMBL1061156,1549,CHEMBL4900,"['B4DTS2', 'M0QZW1', 'M0R2R2', 'Q8NCK8', 'Q8TB08', 'Q9BZL6', 'Q9P0T6', 'Q9Y3X8']",Q9BZL6,['PRKD2'],0.0758049346386621
AML,2,CHEMBL608533,specific,CHEMBL1051256,1548,CHEMBL2896,"['B4DMX3', 'E7EPE6', 'O00125', 'O60916', 'Q13237']",Q13237,['PRKG2'],0.0061315154147535
AML,2,CHEMBL608533,specific,CHEMBL1060179,1547,CHEMBL2494,"['D3DSZ7', 'Q16566']",Q16566,['CAMK4'],0.0809539844468709
AML,2,CHEMBL608533,specific,CHEMBL1060187,1544,CHEMBL2468,"['A0AVN4', 'B3KQE2', 'O43293', 'Q05JY4']",O43293,['DAPK3'],0.0077611769483787
AML,2,CHEMBL608533,specific,CHEMBL1050830,1542,CHEMBL4204,"['Q6GPI3', 'Q9HBH8', 'Q9HBH9', 'Q9UHR0', 'Q9Y2N6']",Q9HBH9,['MKNK2'],0.0399948539327355
AML,2,CHEMBL608533,specific,CHEMBL1051312,1540,CHEMBL5014,"['B7Z748', 'O43353', 'Q6UWF0']",O43353,['RIPK2'],0.0041989193746667
AML,2,CHEMBL608533,specific,CHEMBL1062842,1539,CHEMBL5081,"['B4DQ57', 'Q9Y616']",Q9Y616,['IRAK3'],0.0044349582562164
AML,2,CHEMBL608533,specific,CHEMBL1060251,1538,CHEMBL4516,"['O75039', 'Q59GZ1', 'Q5H9N9', 'Q5T797', 'Q5VT25', 'Q5VT26', 'Q5VT27', 'Q86XX2', 'Q86XX3', 'Q99646']",Q5VT25,['CDC42BPA'],0.0028595039617989
AML,2,CHEMBL608533,specific,CHEMBL1062834,1536,CHEMBL2185,"['B4DNM4', 'C7G533', 'C7G534', 'C7G535', 'D3DTR4', 'J9JID1', 'O14630', 'O60446', 'O95083', 'Q96DV5', 'Q96GD4', 'Q9UQ46']",Q96GD4,['AURKB'],0.2892195270948285
AML,2,CHEMBL608533,specific,CHEMBL1062833,1535,CHEMBL4722,"['E1P5F9', 'O14965', 'O60445', 'O75873', 'Q9BQD6', 'Q9UPG5']",O14965,['AURKA'],0.1117967250590225
AML,2,CHEMBL608533,specific,CHEMBL1061905,1534,CHEMBL5940,"['D3DTB0', 'D3DTB1', 'Q2HIY1', 'Q5VTF9', 'Q5VTG0', 'Q96SW9', 'Q9P0L2', 'Q9P251']",Q9P0L2,['MARK1'],0.0022174791281082
AML,2,CHEMBL608533,specific,CHEMBL1049903,1532,CHEMBL3831,"['Q15449', 'Q15524', 'Q5XGA3', 'Q68A18', 'Q7KZI7', 'Q96HB3', 'Q96RG0']",Q7KZI7,['MARK2'],0.0065751005153138
AML,2,CHEMBL608533,specific,CHEMBL1060185,1531,CHEMBL4630,"['A8K934', 'B4DDD0', 'B4DSK3', 'B5BTY6', 'F5H7S4', 'H2BI51', 'O14757']",O14757,['CHEK1'],0.1148392513539873
AML,2,CHEMBL608533,specific,CHEMBL1062869,1526,CHEMBL5464,"['A0AV89', 'B2RAG1', 'B4E3F9', 'Q13180', 'Q13546', 'Q59H33']",Q13546,['RIPK1'],0.0989014669578919
AML,2,CHEMBL608533,specific,CHEMBL1044652,1525,CHEMBL2558,"['B7ZLD2', 'B7ZLE7', 'P53355', 'Q14CQ7', 'Q1W5W0', 'Q68CP8', 'Q6ZRZ3', 'Q9BTL8']",P53355,['DAPK1'],0.0403237336717465
AML,2,CHEMBL608533,specific,CHEMBL1062836,1524,CHEMBL5256,"['Q8N5S9', 'Q9BQH3']",Q8N5S9,['CAMKK1'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1052133,1522,CHEMBL5073,"['B0YIY0', 'Q8IU85', 'Q9HD31']",Q8IU85,['CAMK1D'],0.0081102245889142
AML,2,CHEMBL608533,specific,CHEMBL1063793,1521,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",Q96RR4,['CAMKK2'],0.0182942028068927
AML,2,CHEMBL608533,specific,CHEMBL1062835,1519,CHEMBL4147,"['Q9UL21', 'Q9UQM7', 'Q9Y2H4', 'Q9Y352']",Q9UQM7,['CAMK2A'],0.0288272286654067
AML,2,CHEMBL608533,specific,CHEMBL1061137,1518,CHEMBL3829,"['A0A0A0MS52', 'A0A0A0MT11', 'O00561', 'O15378', 'Q13279', 'Q13282', 'Q13555', 'Q13556', 'Q5SQZ3', 'Q5SQZ4', 'Q5SWX4', 'Q7KYX5', 'Q8N4I3', 'Q8NIA4']",Q13555,['CAMK2G'],0.0177398330248656
AML,2,CHEMBL608533,specific,CHEMBL1060183,1517,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",Q13554,['CAMK2B'],0.0072068071663516
AML,2,CHEMBL608533,specific,CHEMBL1061176,1516,CHEMBL5749,['Q92918'],Q92918,['MAP4K1'],0.0880684155056665
AML,2,CHEMBL608533,specific,CHEMBL1063715,1515,CHEMBL5432,"['Q6IQ39', 'Q8IVH7', 'Q8IVH8', 'Q9UDM5', 'Q9Y6R5']",Q8IVH8,['MAP4K3'],0.0243922704091903
AML,2,CHEMBL608533,specific,CHEMBL1037548,1513,CHEMBL6166,"['E7ESS2', 'O75172', 'O95819', 'Q9NST7']",O95819,['MAP4K4'],0.0340013466309925
AML,2,CHEMBL608533,specific,CHEMBL1061903,1512,CHEMBL4852,"['A0A0A0MQR1', 'Q8IYF6', 'Q9Y4K4']",Q9Y4K4,['MAP4K5'],0.0262401696826138
AML,2,CHEMBL608533,specific,CHEMBL1060199,1511,CHEMBL5285,"['A6NIA0', 'B4DGB2', 'Q5THN3', 'Q99461', 'Q99683']",Q99683,['MAP3K5'],0.0201414890848441
AML,2,CHEMBL608533,specific,CHEMBL1060260,1510,CHEMBL4005,"['P42336', 'Q14CW1', 'Q99762']",P42336,['PIK3CA'],0.2965363047447783
AML,2,CHEMBL608533,specific,CHEMBL1063699,1509,CHEMBL5275,"['A8K6U9', 'P36894', 'Q8NEN8']",P36894,['BMPR1A'],0.2944493006197684
AML,2,CHEMBL608533,specific,CHEMBL1061154,1508,CHEMBL3984,"['B3KUN8', 'B4DXD4', 'D3DUA4', 'F8W164', 'I3L1V2', 'O14731', 'Q7LE24', 'Q8TCM9', 'Q99640']",Q99640,['PKMYT1'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1063705,1506,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",O15075,['DCLK1'],0.0048045381109011
AML,2,CHEMBL608533,specific,CHEMBL1060188,1504,CHEMBL6123,['Q9C098'],Q9C098,['DCLK3'],0.0139870450130114
AML,2,CHEMBL608533,specific,CHEMBL1050832,1502,CHEMBL6082,"['A6NC84', 'P57059', 'Q5R2V5', 'Q6ZNL8', 'Q86YJ2']",P57059,['SIK1'],0.0234683207724785
AML,2,CHEMBL608533,specific,CHEMBL1063790,1499,CHEMBL5311,"['A6NGA8', 'P37023']",P37023,['ACVRL1'],0.0251488345455285
AML,2,CHEMBL608533,specific,CHEMBL1051278,1498,CHEMBL5310,"['B7Z5L8', 'B7Z5W5', 'P36896', 'Q15479', 'Q15480', 'Q15481', 'Q15482']",P36896,['ACVR1B'],0.278108840650238
AML,2,CHEMBL608533,specific,CHEMBL1060234,1497,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",P27037,['ACVR2A'],0.2786336907603746
AML,2,CHEMBL608533,specific,CHEMBL1051314,1495,CHEMBL4439,"['P36897', 'Q6IR47', 'Q706C0', 'Q706C1']",P36897,['TGFBR1'],0.0282852467633892
AML,2,CHEMBL608533,specific,CHEMBL1051354,1494,CHEMBL4267,"['B4DTV5', 'P37173', 'Q15580', 'Q6DKT6', 'Q99474']",P37173,['TGFBR2'],0.2967605222753676
AML,2,CHEMBL608533,specific,CHEMBL1051261,1493,CHEMBL279,"['A2RRS0', 'B5A925', 'C5IFA0', 'O60723', 'P35968', 'Q14178']",P35968,['KDR'],0.5830294541889404
AML,2,CHEMBL608533,specific,CHEMBL1062783,1492,CHEMBL2007,"['B2RE69', 'E9PBH0', 'P16234', 'Q6P4H5', 'Q96KZ7', 'Q9UD28']",P16234,['PDGFRA'],0.6357487492748144
AML,2,CHEMBL608533,specific,CHEMBL1051304,1491,CHEMBL1913,"['B5A957', 'P09619', 'Q8N5L4']",P09619,['PDGFRB'],0.6591249431432462
AML,2,CHEMBL608533,specific,CHEMBL1061982,1489,CHEMBL5699,"['A8K5B8', 'B0YJ94', 'O94878', 'Q17RV0', 'Q6AZE2', 'Q76N03', 'Q8NCV7', 'Q96CZ8', 'Q9H0K1']",Q9H0K1,['SIK2'],0.0056155605697925
AML,2,CHEMBL608533,specific,CHEMBL1063704,1488,CHEMBL2543,"['B5BU42', 'O00704', 'P78368', 'Q8WUB1']",P78368,['CSNK1G2'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1061141,1486,CHEMBL4070,['P19784'],P19784,['CSNK2A2'],0.0255010099732444
AML,2,CHEMBL608533,specific,CHEMBL1060241,1485,CHEMBL3629,"['B4DYS6', 'D3DVV8', 'P19138', 'P20426', 'P68400', 'Q14013', 'Q5U065']",P68400,['CSNK2A1'],0.0085619333001955
AML,2,CHEMBL608533,specific,CHEMBL1062784,1484,CHEMBL5667,"['P78356', 'Q5U0E8', 'Q8TBP2']",P78356,['PIP4K2B'],0.0097938661491445
AML,2,CHEMBL608533,specific,CHEMBL1050834,1480,CHEMBL4937,['P49674'],P49674,['CSNK1E'],0.0084798044435989
AML,2,CHEMBL608533,specific,CHEMBL1061158,1478,CHEMBL5469,"['D3DST0', 'Q13475', 'Q14289', 'Q14290', 'Q16709', 'Q6PID4']",Q14289,['PTK2B'],0.0784539760318227
AML,2,CHEMBL608533,specific,CHEMBL1061157,1476,CHEMBL5818,['P51817'],P51817,['PRKX'],0.007391597093694
AML,2,CHEMBL608533,specific,CHEMBL1062782,1475,CHEMBL5316,"['Q07002', 'Q5VXQ2', 'Q6V3A2', 'Q6V3A3', 'Q96F90']",Q07002,['CDK18'],0.007391597093694
AML,2,CHEMBL608533,specific,CHEMBL1063714,1473,CHEMBL5932,"['A8K6H5', 'P53671', 'Q7KZ80', 'Q7L3H5', 'Q96E10', 'Q99464', 'Q9UFU0']",P53671,['LIMK2'],0.0027513166959861
AML,2,CHEMBL608533,specific,CHEMBL1061928,1470,CHEMBL5668,"['A8MVX2', 'O75220', 'O75221', 'P78362', 'Q6NUL0', 'Q6V1X2', 'Q8IYQ3']",P78362,['SRPK2'],0.0082026195525854
AML,2,CHEMBL608533,specific,CHEMBL1060189,1469,CHEMBL3980,['O94768'],O94768,['STK17B'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1053760,1468,CHEMBL3123,"['E9JGM7', 'O75892', 'Q24JS1', 'Q9UIK4']",Q9UIK4,['DAPK2'],0.0231459906174067
AML,2,CHEMBL608533,specific,CHEMBL1063798,1467,CHEMBL4040,"['A8CZ64', 'P28482']",P28482,['MAPK1'],0.3613545187709918
AML,2,CHEMBL608533,specific,CHEMBL1060196,1466,CHEMBL4179,"['A8K0S3', 'B5BU66', 'B5M0B4', 'D3DWQ8', 'D3DWQ9', 'P45984', 'Q15708', 'Q15710', 'Q15711', 'Q8N5C5']",P45984,['MAPK9'],0.0057157577748404
AML,2,CHEMBL608533,specific,CHEMBL1060236,1462,CHEMBL3935,"['O60681', 'O75442', 'Q6AZY8', 'Q6DLZ0', 'Q9UPK5', 'Q9UQB9']",Q9UQB9,['AURKC'],0.0051741179655858
AML,2,CHEMBL608533,specific,CHEMBL1060239,1461,CHEMBL2493,"['Q14012', 'Q3KPF6']",Q14012,['CAMK1'],0.0323690356061351
AML,2,CHEMBL608533,specific,CHEMBL1063804,1460,CHEMBL4718,"['D3DQ20', 'D3DQ21', 'O00312', 'Q5TC06', 'Q5TC07', 'Q6V0N6', 'Q9BUB5']",Q9BUB5,['MKNK1'],0.0397111668829187
AML,2,CHEMBL608533,specific,CHEMBL1061902,1458,CHEMBL3836,"['B7Z6I8', 'D3DXF4', 'D3DXF5', 'O15283', 'P53667', 'Q15820', 'Q15821', 'Q75MU3', 'Q9Y5Q1']",P53667,['LIMK1'],0.0129919638250162
AML,2,CHEMBL608533,specific,CHEMBL1051313,1456,CHEMBL4375,"['B4DS61', 'Q12890', 'Q5R364', 'Q5R365', 'Q8IY12', 'Q96SB4']",Q96SB4,['SRPK1'],0.0792347488604946
AML,2,CHEMBL608533,specific,CHEMBL1061922,1455,CHEMBL2534,"['H0Y4Z0', 'O15530', 'Q59EH6', 'Q6FI20', 'Q8IV52', 'Q9BRD5']",O15530,['PDPK1'],0.06137175708661
AML,2,CHEMBL608533,specific,CHEMBL1050838,1453,CHEMBL4224,"['B4DFW7', 'P49759', 'Q0P694', 'Q8N5V8']",P49759,['CLK1'],0.0048448585664985
AML,2,CHEMBL608533,specific,CHEMBL1062788,1452,CHEMBL5334,"['O95364', 'Q13470', 'Q8IYI4']",Q13470,['TNK1'],0.003695798546847
AML,2,CHEMBL608533,specific,CHEMBL1061076,1451,CHEMBL2276,"['B5BTZ5', 'B7ZLV4', 'D3DX88', 'D3DX92', 'P45983', 'Q15709', 'Q15712', 'Q15713', 'Q308M2']",P45983,['MAPK8'],0.0439155281309684
AML,2,CHEMBL608533,specific,CHEMBL1061906,1450,CHEMBL3587,['Q02750'],Q02750,['MAP2K1'],0.2940761548074442
AML,2,CHEMBL608533,specific,CHEMBL1037552,1449,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",P27361,['MAPK3'],0.0745021752054921
