parent_compound_chembl_id,assay_chembl_id,target_chembl_id
CHEMBL1489,CHEMBL3802578,CHEMBL378
CHEMBL1489,CHEMBL3802579,CHEMBL378
CHEMBL1489,CHEMBL3802580,CHEMBL378
CHEMBL1489,CHEMBL3863230,CHEMBL1795168
CHEMBL1489,CHEMBL3863231,CHEMBL1795168
CHEMBL1489,CHEMBL4005406,CHEMBL612545
CHEMBL1489,CHEMBL4005423,CHEMBL612545
CHEMBL1489,CHEMBL4005424,CHEMBL612545
CHEMBL1489,CHEMBL4005427,CHEMBL612545
CHEMBL1489,CHEMBL4005428,CHEMBL612545
CHEMBL1489,CHEMBL4005437,CHEMBL612545
CHEMBL1489,CHEMBL4020295,CHEMBL375
CHEMBL1489,CHEMBL4020299,CHEMBL375
CHEMBL1489,CHEMBL4029349,CHEMBL372
CHEMBL1489,CHEMBL4029350,CHEMBL372
CHEMBL1489,CHEMBL4046837,CHEMBL2362975
CHEMBL1489,CHEMBL4046838,CHEMBL2362975
CHEMBL1489,CHEMBL4137466,CHEMBL6032
CHEMBL1489,CHEMBL4137467,CHEMBL1993
CHEMBL1489,CHEMBL4266395,CHEMBL354
CHEMBL1489,CHEMBL4266416,CHEMBL398
CHEMBL1489,CHEMBL4296184,CHEMBL2366800
CHEMBL1489,CHEMBL4296185,CHEMBL354
CHEMBL1489,CHEMBL4296186,CHEMBL350
CHEMBL1489,CHEMBL4296187,CHEMBL348
CHEMBL1489,CHEMBL4296188,CHEMBL614425
CHEMBL1489,CHEMBL4296189,CHEMBL366
CHEMBL1489,CHEMBL4296190,CHEMBL365
CHEMBL1489,CHEMBL4296191,CHEMBL614818
CHEMBL1489,CHEMBL4303805,CHEMBL4303835
CHEMBL1489,CHEMBL4495582,CHEMBL4523582
CHEMBL1489,CHEMBL4513082,CHEMBL4303835
CHEMBL1489,CHEMBL4651403,CHEMBL4303835
CHEMBL1489,CHEMBL5096928,CHEMBL612545
CHEMBL178,CHEMBL619959,CHEMBL614516
CHEMBL178,CHEMBL618619,CHEMBL614514
CHEMBL178,CHEMBL884012,CHEMBL614516
CHEMBL178,CHEMBL628290,CHEMBL2362975
CHEMBL178,CHEMBL636076,CHEMBL2362975
CHEMBL178,CHEMBL634454,CHEMBL612558
CHEMBL178,CHEMBL635477,CHEMBL2362975
CHEMBL178,CHEMBL858438,CHEMBL2362975
CHEMBL178,CHEMBL633732,CHEMBL2362975
CHEMBL178,CHEMBL633721,CHEMBL2362975
CHEMBL178,CHEMBL635338,CHEMBL345
CHEMBL178,CHEMBL641182,CHEMBL2366220
CHEMBL178,CHEMBL641183,CHEMBL2366220
CHEMBL178,CHEMBL641184,CHEMBL2366220
CHEMBL178,CHEMBL650334,CHEMBL381
CHEMBL178,CHEMBL883253,CHEMBL381
CHEMBL178,CHEMBL651225,CHEMBL613070
CHEMBL178,CHEMBL650278,CHEMBL359
CHEMBL178,CHEMBL650410,CHEMBL359
CHEMBL178,CHEMBL653319,CHEMBL382
CHEMBL178,CHEMBL655115,CHEMBL382
CHEMBL178,CHEMBL655021,CHEMBL382
CHEMBL178,CHEMBL653981,CHEMBL613853
CHEMBL178,CHEMBL653982,CHEMBL613853
CHEMBL178,CHEMBL876078,CHEMBL613853
CHEMBL178,CHEMBL656151,CHEMBL345
CHEMBL178,CHEMBL656158,CHEMBL614536
CHEMBL178,CHEMBL656320,CHEMBL614536
CHEMBL178,CHEMBL658165,CHEMBL3879801
CHEMBL178,CHEMBL658166,CHEMBL3879801
CHEMBL178,CHEMBL662299,CHEMBL612545
CHEMBL178,CHEMBL662786,CHEMBL333
CHEMBL178,CHEMBL664992,CHEMBL612638
CHEMBL178,CHEMBL661369,CHEMBL345
CHEMBL178,CHEMBL665560,CHEMBL345
CHEMBL178,CHEMBL662947,CHEMBL345
CHEMBL178,CHEMBL662954,CHEMBL345
CHEMBL178,CHEMBL664952,CHEMBL612514
CHEMBL178,CHEMBL669614,CHEMBL4564
CHEMBL178,CHEMBL673517,CHEMBL613827
CHEMBL178,CHEMBL673518,CHEMBL613827
CHEMBL178,CHEMBL678201,CHEMBL614295
CHEMBL178,CHEMBL678203,CHEMBL614295
CHEMBL178,CHEMBL681208,CHEMBL354
CHEMBL178,CHEMBL681209,CHEMBL354
CHEMBL178,CHEMBL681212,CHEMBL354
CHEMBL178,CHEMBL681215,CHEMBL354
CHEMBL178,CHEMBL681584,CHEMBL3879801
CHEMBL178,CHEMBL691416,CHEMBL3879801
CHEMBL178,CHEMBL688082,CHEMBL383
CHEMBL178,CHEMBL688083,CHEMBL383
CHEMBL178,CHEMBL689641,CHEMBL383
CHEMBL178,CHEMBL689647,CHEMBL383
CHEMBL178,CHEMBL687002,CHEMBL383
CHEMBL178,CHEMBL690289,CHEMBL383
CHEMBL178,CHEMBL690290,CHEMBL383
CHEMBL178,CHEMBL690451,CHEMBL614734
CHEMBL178,CHEMBL690452,CHEMBL614734
CHEMBL178,CHEMBL692226,CHEMBL384
CHEMBL178,CHEMBL692227,CHEMBL384
CHEMBL178,CHEMBL693877,CHEMBL384
CHEMBL178,CHEMBL691584,CHEMBL384
CHEMBL178,CHEMBL691298,CHEMBL3879801
CHEMBL178,CHEMBL694792,CHEMBL613985
CHEMBL178,CHEMBL701519,CHEMBL613984
CHEMBL178,CHEMBL879051,CHEMBL613984
CHEMBL178,CHEMBL701770,CHEMBL614590
CHEMBL178,CHEMBL873095,CHEMBL614590
CHEMBL178,CHEMBL705343,CHEMBL398
CHEMBL178,CHEMBL705344,CHEMBL398
CHEMBL178,CHEMBL702593,CHEMBL614000
CHEMBL178,CHEMBL702594,CHEMBL614000
CHEMBL178,CHEMBL704011,CHEMBL614000
CHEMBL178,CHEMBL704012,CHEMBL614000
CHEMBL178,CHEMBL702384,CHEMBL398
CHEMBL178,CHEMBL703251,CHEMBL386
CHEMBL178,CHEMBL703252,CHEMBL386
CHEMBL178,CHEMBL705937,CHEMBL386
CHEMBL178,CHEMBL705938,CHEMBL386
CHEMBL178,CHEMBL879955,CHEMBL386
CHEMBL178,CHEMBL705941,CHEMBL386
CHEMBL178,CHEMBL708939,CHEMBL386
CHEMBL178,CHEMBL706240,CHEMBL386
CHEMBL178,CHEMBL704750,CHEMBL386
CHEMBL178,CHEMBL706992,CHEMBL614017
CHEMBL178,CHEMBL706689,CHEMBL386
CHEMBL178,CHEMBL854754,CHEMBL386
CHEMBL178,CHEMBL712035,CHEMBL386
CHEMBL178,CHEMBL703459,CHEMBL614740
CHEMBL178,CHEMBL707772,CHEMBL387
CHEMBL178,CHEMBL705281,CHEMBL387
CHEMBL178,CHEMBL712021,CHEMBL613829
CHEMBL178,CHEMBL712028,CHEMBL613829
CHEMBL178,CHEMBL711225,CHEMBL614088
CHEMBL178,CHEMBL708482,CHEMBL614019
CHEMBL178,CHEMBL709124,CHEMBL387
CHEMBL178,CHEMBL709131,CHEMBL387
CHEMBL178,CHEMBL710203,CHEMBL387
CHEMBL178,CHEMBL711353,CHEMBL387
CHEMBL178,CHEMBL711354,CHEMBL387
CHEMBL178,CHEMBL713477,CHEMBL614073
CHEMBL178,CHEMBL713478,CHEMBL614073
CHEMBL178,CHEMBL874167,CHEMBL614129
CHEMBL178,CHEMBL711758,CHEMBL614129
CHEMBL178,CHEMBL711760,CHEMBL614129
CHEMBL178,CHEMBL714046,CHEMBL614344
CHEMBL178,CHEMBL710063,CHEMBL614923
CHEMBL178,CHEMBL872678,CHEMBL614343
CHEMBL178,CHEMBL713911,CHEMBL614343
CHEMBL178,CHEMBL713919,CHEMBL614343
CHEMBL178,CHEMBL716675,CHEMBL375
CHEMBL178,CHEMBL719874,CHEMBL375
CHEMBL178,CHEMBL719875,CHEMBL375
CHEMBL178,CHEMBL719876,CHEMBL375
CHEMBL178,CHEMBL719881,CHEMBL375
CHEMBL178,CHEMBL719882,CHEMBL375
CHEMBL178,CHEMBL719883,CHEMBL375
CHEMBL178,CHEMBL722418,CHEMBL375
CHEMBL178,CHEMBL720061,CHEMBL375
CHEMBL178,CHEMBL719309,CHEMBL375
CHEMBL178,CHEMBL719310,CHEMBL375
CHEMBL178,CHEMBL719311,CHEMBL375
CHEMBL178,CHEMBL721403,CHEMBL375
CHEMBL178,CHEMBL721404,CHEMBL375
CHEMBL178,CHEMBL716834,CHEMBL375
CHEMBL178,CHEMBL729575,CHEMBL375
CHEMBL178,CHEMBL727200,CHEMBL375
CHEMBL178,CHEMBL725379,CHEMBL375
CHEMBL178,CHEMBL725380,CHEMBL375
CHEMBL178,CHEMBL725381,CHEMBL375
CHEMBL178,CHEMBL725382,CHEMBL375
CHEMBL178,CHEMBL725383,CHEMBL375
CHEMBL178,CHEMBL725384,CHEMBL375
CHEMBL178,CHEMBL727268,CHEMBL375
CHEMBL178,CHEMBL730201,CHEMBL375
CHEMBL178,CHEMBL730202,CHEMBL375
CHEMBL178,CHEMBL730203,CHEMBL375
CHEMBL178,CHEMBL730204,CHEMBL375
CHEMBL178,CHEMBL730205,CHEMBL375
CHEMBL178,CHEMBL730206,CHEMBL375
CHEMBL178,CHEMBL730942,CHEMBL614177
CHEMBL178,CHEMBL730943,CHEMBL614177
CHEMBL178,CHEMBL739124,CHEMBL375
CHEMBL178,CHEMBL740462,CHEMBL375
CHEMBL178,CHEMBL740467,CHEMBL375
CHEMBL178,CHEMBL745295,CHEMBL375
CHEMBL178,CHEMBL745296,CHEMBL375
CHEMBL178,CHEMBL748163,CHEMBL375
CHEMBL178,CHEMBL747430,CHEMBL375
CHEMBL178,CHEMBL747434,CHEMBL375
CHEMBL178,CHEMBL747435,CHEMBL375
CHEMBL178,CHEMBL741667,CHEMBL375
CHEMBL178,CHEMBL749391,CHEMBL614200
CHEMBL178,CHEMBL746886,CHEMBL614200
CHEMBL178,CHEMBL748620,CHEMBL3879801
CHEMBL178,CHEMBL748624,CHEMBL396
CHEMBL178,CHEMBL749525,CHEMBL4499
CHEMBL178,CHEMBL747977,CHEMBL4499
CHEMBL178,CHEMBL752559,CHEMBL612554
CHEMBL178,CHEMBL759008,CHEMBL389
CHEMBL178,CHEMBL754308,CHEMBL614213
CHEMBL178,CHEMBL754309,CHEMBL614213
CHEMBL178,CHEMBL758428,CHEMBL389
CHEMBL178,CHEMBL882419,CHEMBL389
CHEMBL178,CHEMBL756544,CHEMBL389
CHEMBL178,CHEMBL756548,CHEMBL389
CHEMBL178,CHEMBL756205,CHEMBL389
CHEMBL178,CHEMBL758384,CHEMBL389
CHEMBL178,CHEMBL758537,CHEMBL389
CHEMBL178,CHEMBL758540,CHEMBL389
CHEMBL178,CHEMBL761354,CHEMBL389
CHEMBL178,CHEMBL756922,CHEMBL389
CHEMBL178,CHEMBL760514,CHEMBL389
CHEMBL178,CHEMBL758655,CHEMBL389
CHEMBL178,CHEMBL755396,CHEMBL389
CHEMBL178,CHEMBL755397,CHEMBL389
CHEMBL178,CHEMBL758083,CHEMBL389
CHEMBL178,CHEMBL758084,CHEMBL389
CHEMBL178,CHEMBL758085,CHEMBL389
CHEMBL178,CHEMBL758086,CHEMBL389
CHEMBL178,CHEMBL758711,CHEMBL2096984
CHEMBL178,CHEMBL767645,CHEMBL345
CHEMBL178,CHEMBL766426,CHEMBL376
CHEMBL178,CHEMBL773701,CHEMBL376
CHEMBL178,CHEMBL804094,CHEMBL614919
CHEMBL178,CHEMBL804095,CHEMBL614919
CHEMBL178,CHEMBL802171,CHEMBL345
CHEMBL178,CHEMBL802172,CHEMBL345
CHEMBL178,CHEMBL810265,CHEMBL352
CHEMBL178,CHEMBL810266,CHEMBL352
CHEMBL178,CHEMBL809626,CHEMBL352
CHEMBL178,CHEMBL811543,CHEMBL353
CHEMBL178,CHEMBL810787,CHEMBL356
CHEMBL178,CHEMBL871855,CHEMBL614774
CHEMBL178,CHEMBL821429,CHEMBL1781
CHEMBL178,CHEMBL821436,CHEMBL1781
CHEMBL178,CHEMBL814845,CHEMBL1781
CHEMBL178,CHEMBL811762,CHEMBL612558
CHEMBL178,CHEMBL808433,CHEMBL2916
CHEMBL178,CHEMBL808654,CHEMBL2916
CHEMBL178,CHEMBL808655,CHEMBL2916
CHEMBL178,CHEMBL813733,CHEMBL209
CHEMBL178,CHEMBL816276,CHEMBL612797
CHEMBL178,CHEMBL815821,CHEMBL614647
CHEMBL178,CHEMBL819955,CHEMBL613532
CHEMBL178,CHEMBL819655,CHEMBL614647
CHEMBL178,CHEMBL821051,CHEMBL612816
CHEMBL178,CHEMBL821052,CHEMBL3879801
CHEMBL178,CHEMBL824120,CHEMBL345
CHEMBL178,CHEMBL841827,CHEMBL389
CHEMBL178,CHEMBL845198,CHEMBL612545
CHEMBL178,CHEMBL845906,CHEMBL612545
CHEMBL178,CHEMBL844595,CHEMBL3879801
CHEMBL178,CHEMBL844606,CHEMBL3879801
CHEMBL178,CHEMBL852131,CHEMBL612545
CHEMBL178,CHEMBL850179,CHEMBL612545
CHEMBL178,CHEMBL825138,CHEMBL385
CHEMBL178,CHEMBL833954,CHEMBL612262
CHEMBL178,CHEMBL861462,CHEMBL397
CHEMBL178,CHEMBL865222,CHEMBL385
CHEMBL178,CHEMBL865223,CHEMBL385
CHEMBL178,CHEMBL865225,CHEMBL385
CHEMBL178,CHEMBL865226,CHEMBL385
CHEMBL178,CHEMBL865897,CHEMBL385
CHEMBL178,CHEMBL867073,CHEMBL385
CHEMBL178,CHEMBL867075,CHEMBL385
CHEMBL178,CHEMBL865857,CHEMBL375
CHEMBL178,CHEMBL860573,CHEMBL385
CHEMBL178,CHEMBL861415,CHEMBL385
CHEMBL178,CHEMBL860243,CHEMBL385
CHEMBL178,CHEMBL871091,CHEMBL399
CHEMBL178,CHEMBL855605,CHEMBL614697
CHEMBL178,CHEMBL855609,CHEMBL614697
CHEMBL178,CHEMBL855610,CHEMBL614218
CHEMBL178,CHEMBL855617,CHEMBL389
CHEMBL178,CHEMBL855045,CHEMBL614697
CHEMBL178,CHEMBL855046,CHEMBL614697
CHEMBL178,CHEMBL855052,CHEMBL614697
CHEMBL178,CHEMBL855054,CHEMBL614218
CHEMBL178,CHEMBL855055,CHEMBL614218
CHEMBL178,CHEMBL855056,CHEMBL389
CHEMBL178,CHEMBL855057,CHEMBL389
CHEMBL178,CHEMBL914270,CHEMBL3879801
CHEMBL178,CHEMBL914271,CHEMBL3879801
CHEMBL178,CHEMBL913184,CHEMBL612263
CHEMBL178,CHEMBL913185,CHEMBL614519
CHEMBL178,CHEMBL913186,CHEMBL614805
CHEMBL178,CHEMBL913187,CHEMBL5209893
CHEMBL178,CHEMBL890790,CHEMBL382
CHEMBL178,CHEMBL890791,CHEMBL387
CHEMBL178,CHEMBL890792,CHEMBL385
CHEMBL178,CHEMBL890793,CHEMBL3879801
CHEMBL178,CHEMBL890794,CHEMBL614036
CHEMBL178,CHEMBL890795,CHEMBL399
CHEMBL178,CHEMBL890796,CHEMBL614736
CHEMBL178,CHEMBL890797,CHEMBL392
CHEMBL178,CHEMBL890798,CHEMBL612558
CHEMBL178,CHEMBL886158,CHEMBL612545
CHEMBL178,CHEMBL925477,CHEMBL3879801
CHEMBL178,CHEMBL925478,CHEMBL614004
CHEMBL178,CHEMBL936123,CHEMBL612545
CHEMBL178,CHEMBL936122,CHEMBL612545
CHEMBL178,CHEMBL936124,CHEMBL612545
CHEMBL178,CHEMBL936125,CHEMBL612545
CHEMBL178,CHEMBL1008687,CHEMBL3879801
CHEMBL178,CHEMBL1008688,CHEMBL359
CHEMBL178,CHEMBL968662,CHEMBL345
CHEMBL178,CHEMBL968663,CHEMBL612514
CHEMBL178,CHEMBL939585,CHEMBL614822
CHEMBL178,CHEMBL939586,CHEMBL612558
CHEMBL178,CHEMBL939587,CHEMBL614822
CHEMBL178,CHEMBL987562,CHEMBL614657
CHEMBL178,CHEMBL987566,CHEMBL612545
CHEMBL178,CHEMBL988383,CHEMBL614657
CHEMBL178,CHEMBL991974,CHEMBL247
CHEMBL178,CHEMBL981345,CHEMBL384
CHEMBL178,CHEMBL981347,CHEMBL384
CHEMBL178,CHEMBL981348,CHEMBL384
CHEMBL178,CHEMBL981349,CHEMBL384
CHEMBL178,CHEMBL981350,CHEMBL389
CHEMBL178,CHEMBL981351,CHEMBL389
CHEMBL178,CHEMBL981352,CHEMBL389
CHEMBL178,CHEMBL981353,CHEMBL389
CHEMBL178,CHEMBL947536,CHEMBL612514
CHEMBL178,CHEMBL947537,CHEMBL345
CHEMBL178,CHEMBL1009001,CHEMBL384
CHEMBL178,CHEMBL1009002,CHEMBL394
CHEMBL178,CHEMBL1009003,CHEMBL3879801
CHEMBL178,CHEMBL1009004,CHEMBL387
CHEMBL178,CHEMBL1009005,CHEMBL612518
CHEMBL178,CHEMBL1009006,CHEMBL390
CHEMBL178,CHEMBL1006410,CHEMBL398
CHEMBL178,CHEMBL975110,CHEMBL387
CHEMBL178,CHEMBL975111,CHEMBL400
CHEMBL178,CHEMBL975112,CHEMBL390
CHEMBL178,CHEMBL975113,CHEMBL399
CHEMBL178,CHEMBL989024,CHEMBL3140325
CHEMBL178,CHEMBL1017687,CHEMBL383
CHEMBL178,CHEMBL1017692,CHEMBL383
CHEMBL178,CHEMBL1018093,CHEMBL247
CHEMBL178,CHEMBL1030895,CHEMBL399
CHEMBL178,CHEMBL1030896,CHEMBL399
CHEMBL178,CHEMBL1030897,CHEMBL399
CHEMBL178,CHEMBL1030900,CHEMBL399
CHEMBL178,CHEMBL1030901,CHEMBL389
CHEMBL178,CHEMBL1030902,CHEMBL389
CHEMBL178,CHEMBL1030903,CHEMBL389
CHEMBL178,CHEMBL1030904,CHEMBL389
CHEMBL178,CHEMBL1030905,CHEMBL389
CHEMBL178,CHEMBL1030910,CHEMBL375
CHEMBL178,CHEMBL1030911,CHEMBL375
CHEMBL178,CHEMBL965578,CHEMBL3681
CHEMBL178,CHEMBL965580,CHEMBL3050
CHEMBL178,CHEMBL1046150,CHEMBL612558
CHEMBL178,CHEMBL1046151,CHEMBL372
CHEMBL178,CHEMBL1070375,CHEMBL3879801
CHEMBL178,CHEMBL1100804,CHEMBL398
CHEMBL178,CHEMBL1100805,CHEMBL3879801
CHEMBL178,CHEMBL1100807,CHEMBL387
CHEMBL178,CHEMBL1100808,CHEMBL385
CHEMBL178,CHEMBL1100809,CHEMBL385
CHEMBL178,CHEMBL1100810,CHEMBL614561
CHEMBL178,CHEMBL1105085,CHEMBL400
CHEMBL178,CHEMBL1105916,CHEMBL392
CHEMBL178,CHEMBL1105917,CHEMBL384
CHEMBL178,CHEMBL1105860,CHEMBL614818
CHEMBL178,CHEMBL1112634,CHEMBL398
CHEMBL178,CHEMBL1112635,CHEMBL3879801
CHEMBL178,CHEMBL1108963,CHEMBL2362975
CHEMBL178,CHEMBL1176773,CHEMBL387
CHEMBL178,CHEMBL1176774,CHEMBL396
CHEMBL178,CHEMBL1176775,CHEMBL613977
CHEMBL178,CHEMBL1176776,CHEMBL387
CHEMBL178,CHEMBL1176777,CHEMBL396
CHEMBL178,CHEMBL1176778,CHEMBL613977
CHEMBL178,CHEMBL1176779,CHEMBL614284
CHEMBL178,CHEMBL1176780,CHEMBL387
CHEMBL178,CHEMBL1176781,CHEMBL396
CHEMBL178,CHEMBL1176782,CHEMBL613977
CHEMBL178,CHEMBL1176783,CHEMBL385
CHEMBL178,CHEMBL1176784,CHEMBL385
CHEMBL178,CHEMBL1250112,CHEMBL345
CHEMBL178,CHEMBL1250925,CHEMBL612545
CHEMBL178,CHEMBL1250926,CHEMBL612545
CHEMBL178,CHEMBL1286008,CHEMBL612514
CHEMBL178,CHEMBL1286011,CHEMBL612514
CHEMBL178,CHEMBL1285392,CHEMBL612545
CHEMBL178,CHEMBL1285393,CHEMBL361
CHEMBL178,CHEMBL1285394,CHEMBL612545
CHEMBL178,CHEMBL1285395,CHEMBL361
CHEMBL178,CHEMBL1614117,CHEMBL1293237
CHEMBL178,CHEMBL1614132,CHEMBL614696
CHEMBL178,CHEMBL1614166,CHEMBL1293317
CHEMBL178,CHEMBL1614168,CHEMBL614696
CHEMBL178,CHEMBL1614174,CHEMBL1293248
CHEMBL178,CHEMBL1614234,CHEMBL1293238
CHEMBL178,CHEMBL1614236,CHEMBL1293303
CHEMBL178,CHEMBL1614249,CHEMBL1293254
CHEMBL178,CHEMBL1614250,CHEMBL1293224
CHEMBL178,CHEMBL1614303,CHEMBL5990
CHEMBL178,CHEMBL1614393,CHEMBL614696
CHEMBL178,CHEMBL1614456,CHEMBL4261
CHEMBL178,CHEMBL1614458,CHEMBL3577
CHEMBL178,CHEMBL1614459,CHEMBL612545
CHEMBL178,CHEMBL1614518,CHEMBL614696
CHEMBL178,CHEMBL1614521,CHEMBL4040
CHEMBL178,CHEMBL1614528,CHEMBL614696
CHEMBL178,CHEMBL1613785,CHEMBL614696
CHEMBL178,CHEMBL1613797,CHEMBL4372
CHEMBL178,CHEMBL1613803,CHEMBL4261
CHEMBL178,CHEMBL1613808,CHEMBL4040
CHEMBL178,CHEMBL1614257,CHEMBL2093861
CHEMBL178,CHEMBL1614267,CHEMBL612545
CHEMBL178,CHEMBL1614275,CHEMBL1293234
CHEMBL178,CHEMBL1614281,CHEMBL1963
CHEMBL178,CHEMBL1614328,CHEMBL612545
CHEMBL178,CHEMBL1614329,CHEMBL614696
CHEMBL178,CHEMBL1614342,CHEMBL1293277
CHEMBL178,CHEMBL1614349,CHEMBL614696
CHEMBL178,CHEMBL1614399,CHEMBL4261
CHEMBL178,CHEMBL1614410,CHEMBL1293299
CHEMBL178,CHEMBL1614466,CHEMBL5619
CHEMBL178,CHEMBL1614474,CHEMBL1293227
CHEMBL178,CHEMBL1614477,CHEMBL614696
CHEMBL178,CHEMBL1614531,CHEMBL2093861
CHEMBL178,CHEMBL1614554,CHEMBL1947
CHEMBL178,CHEMBL1613813,CHEMBL614696
CHEMBL178,CHEMBL1613829,CHEMBL1293236
CHEMBL178,CHEMBL1613874,CHEMBL2095165
CHEMBL178,CHEMBL1613897,CHEMBL612545
CHEMBL178,CHEMBL1613904,CHEMBL614696
CHEMBL178,CHEMBL1613910,CHEMBL4159
CHEMBL178,CHEMBL1613914,CHEMBL1293226
CHEMBL178,CHEMBL1613918,CHEMBL5514
CHEMBL178,CHEMBL1613947,CHEMBL614696
CHEMBL178,CHEMBL1613948,CHEMBL2095165
CHEMBL178,CHEMBL1613950,CHEMBL614696
CHEMBL178,CHEMBL1613964,CHEMBL614696
CHEMBL178,CHEMBL1613967,CHEMBL614696
CHEMBL178,CHEMBL1613970,CHEMBL612545
CHEMBL178,CHEMBL1613992,CHEMBL4096
CHEMBL178,CHEMBL1613995,CHEMBL4096
CHEMBL178,CHEMBL1614008,CHEMBL614696
CHEMBL178,CHEMBL1614049,CHEMBL614696
CHEMBL178,CHEMBL1614052,CHEMBL5162
CHEMBL178,CHEMBL1614053,CHEMBL614696
CHEMBL178,CHEMBL1614067,CHEMBL1293237
CHEMBL178,CHEMBL1614072,CHEMBL614696
CHEMBL178,CHEMBL1614079,CHEMBL2392
CHEMBL178,CHEMBL1614087,CHEMBL1293231
CHEMBL178,CHEMBL1614092,CHEMBL614696
CHEMBL178,CHEMBL1614097,CHEMBL614696
CHEMBL178,CHEMBL1614108,CHEMBL340
CHEMBL178,CHEMBL1614146,CHEMBL1615322
CHEMBL178,CHEMBL1614211,CHEMBL5619
CHEMBL178,CHEMBL1614215,CHEMBL614696
CHEMBL178,CHEMBL1614216,CHEMBL614696
CHEMBL178,CHEMBL1614218,CHEMBL612545
CHEMBL178,CHEMBL1614231,CHEMBL614696
CHEMBL178,CHEMBL1614356,CHEMBL614696
CHEMBL178,CHEMBL1614361,CHEMBL1963
CHEMBL178,CHEMBL1614364,CHEMBL1075138
CHEMBL178,CHEMBL1614421,CHEMBL1293224
CHEMBL178,CHEMBL1614425,CHEMBL614696
CHEMBL178,CHEMBL1614427,CHEMBL1293296
CHEMBL178,CHEMBL1614435,CHEMBL614696
CHEMBL178,CHEMBL1614441,CHEMBL1293231
CHEMBL178,CHEMBL1614486,CHEMBL614696
CHEMBL178,CHEMBL1614492,CHEMBL614696
CHEMBL178,CHEMBL1613776,CHEMBL1947
CHEMBL178,CHEMBL1613836,CHEMBL1615322
CHEMBL178,CHEMBL1613838,CHEMBL1293294
CHEMBL178,CHEMBL1613842,CHEMBL1293232
CHEMBL178,CHEMBL1613853,CHEMBL614696
CHEMBL178,CHEMBL1613876,CHEMBL614696
CHEMBL178,CHEMBL1613886,CHEMBL340
CHEMBL178,CHEMBL1613890,CHEMBL614696
CHEMBL178,CHEMBL1613919,CHEMBL614696
CHEMBL178,CHEMBL1613942,CHEMBL614696
CHEMBL178,CHEMBL1614036,CHEMBL614696
CHEMBL178,CHEMBL1647771,CHEMBL387
CHEMBL178,CHEMBL1647772,CHEMBL387
CHEMBL178,CHEMBL1647773,CHEMBL384
CHEMBL178,CHEMBL1647774,CHEMBL384
CHEMBL178,CHEMBL1647775,CHEMBL395
CHEMBL178,CHEMBL1647776,CHEMBL395
CHEMBL178,CHEMBL1647777,CHEMBL387
CHEMBL178,CHEMBL1647778,CHEMBL384
CHEMBL178,CHEMBL1647779,CHEMBL395
CHEMBL178,CHEMBL1647783,CHEMBL612558
CHEMBL178,CHEMBL1647784,CHEMBL391
CHEMBL178,CHEMBL1647785,CHEMBL612558
CHEMBL178,CHEMBL1647793,CHEMBL1781
CHEMBL178,CHEMBL1647795,CHEMBL1806
CHEMBL178,CHEMBL1646855,CHEMBL387
CHEMBL178,CHEMBL1692847,CHEMBL612879
CHEMBL178,CHEMBL1692848,CHEMBL612879
CHEMBL178,CHEMBL1692849,CHEMBL612879
CHEMBL178,CHEMBL1697778,CHEMBL1697861
CHEMBL178,CHEMBL1697779,CHEMBL1697861
CHEMBL178,CHEMBL1697780,CHEMBL1697861
CHEMBL178,CHEMBL1697797,CHEMBL1697861
CHEMBL178,CHEMBL1697798,CHEMBL1697861
CHEMBL178,CHEMBL1697799,CHEMBL1697861
CHEMBL178,CHEMBL1697800,CHEMBL1697861
CHEMBL178,CHEMBL1697801,CHEMBL1697861
CHEMBL178,CHEMBL1697802,CHEMBL1697861
CHEMBL178,CHEMBL1738312,CHEMBL1741220
CHEMBL178,CHEMBL1613800,CHEMBL2457
CHEMBL178,CHEMBL1738588,CHEMBL1741209
CHEMBL178,CHEMBL1613933,CHEMBL2093862
CHEMBL178,CHEMBL1737902,CHEMBL612545
CHEMBL178,CHEMBL1737904,CHEMBL2093862
CHEMBL178,CHEMBL1737978,CHEMBL399
CHEMBL178,CHEMBL1737991,CHEMBL5896
CHEMBL178,CHEMBL1737994,CHEMBL612545
CHEMBL178,CHEMBL1738184,CHEMBL1075094
CHEMBL178,CHEMBL1738186,CHEMBL612408
CHEMBL178,CHEMBL1738442,CHEMBL6032
CHEMBL178,CHEMBL1738444,CHEMBL2093862
CHEMBL178,CHEMBL1738498,CHEMBL1293303
CHEMBL178,CHEMBL1738574,CHEMBL6157
CHEMBL178,CHEMBL1738606,CHEMBL5501
CHEMBL178,CHEMBL1738132,CHEMBL4096
CHEMBL178,CHEMBL1738194,CHEMBL1741163
CHEMBL178,CHEMBL1738397,CHEMBL5686
CHEMBL178,CHEMBL1741321,CHEMBL289
CHEMBL178,CHEMBL1741322,CHEMBL3356
CHEMBL178,CHEMBL1741323,CHEMBL3622
CHEMBL178,CHEMBL1741324,CHEMBL340
CHEMBL178,CHEMBL1741325,CHEMBL3397
CHEMBL178,CHEMBL1764598,CHEMBL613826
CHEMBL178,CHEMBL1777076,CHEMBL398
CHEMBL178,CHEMBL1777077,CHEMBL3879801
CHEMBL178,CHEMBL1777078,CHEMBL387
CHEMBL178,CHEMBL1777079,CHEMBL3879801
CHEMBL178,CHEMBL1777080,CHEMBL385
CHEMBL178,CHEMBL1777081,CHEMBL385
