symbol,overall_score,uniprot_id,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
PTS,0.01159043488719523,['Q03393'],,,,,,,,,,,0.09532692645882225,,,,,,,,,
PAX2,0.011589408276487773,['Q02962'],,,,,,,,,,,0.09531848297552206,,,,,,,,,
HOXD11,0.011580168780120656,['P31277'],,,,,,,,,,,0.09524249162582063,,,,,,,,,
PIAS1,0.011561073820961948,['O75925'],,,,,,,,,,,0.09508544283643762,,,,,,,,,
CYP27A1,0.011539883970702011,['Q02318'],,,,,,,,,,,0.09491116436310493,,,,,,,,,
ZFX,0.01152883824474778,['P17010'],,,,,,,,,,,0.09482031746081256,,,,,,,,,
CLPB,0.011520897957985722,['Q9H078'],,,,,,,,,,,0.09475501161684764,,,,,,,,,
FFAR2,0.011518572137673207,['O15552'],,,,,,,,,,,0.09473588262781096,,,,,,,,,
SP140,0.011512489993012496,['Q13342'],,,,,,,,,,,0.09468585929715716,,,,,,,,,
GPR183,0.011496355676705814,['P32249'],,,,,,,,,,,0.09455316067117811,,,,,,,,,
IDUA,0.011482197627543603,['P35475'],,,,,,,,,,,0.09443671609214187,,,,,,,,,
PCYT1A,0.011472374655837616,['P49585'],,,,,,,,,,,0.09435592587930368,,,,,,,,,
KIF1B,0.011470202842063695,['O60333'],,,,,,,,,,,0.09433806353557596,,,,,,,,,
TMEM106B,0.011456975495225757,['Q9NUM4'],,,,,,,,,,,0.09422927362980128,,,,,,,,,
WDR37,0.011456975495225754,['Q9Y2I8'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
SUCLG2,0.011456975495225754,['Q96I99'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
STIM2,0.011456975495225754,['Q9P246'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
PIK3C2A,0.011456975495225754,['O00443'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
ADIPOR2,0.011456975495225754,['Q86V24'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
ITPKA,0.011456975495225754,['P23677'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
UHMK1,0.011456975495225754,['Q8TAS1'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
DPF2,0.011456975495225754,['Q92785'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
FHL1,0.011456975495225754,['Q13642'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
ACO1,0.011456975495225754,['P21399'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
MYT1,0.011456975495225754,['Q01538'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
EXOC4,0.011456975495225754,['Q96A65'],,,,,,,,,,,0.09422927362980127,,,,,,,,,
CYP2D6,0.01143038453196603,['P10635'],,,,,,,,,,,0.09401057305266161,,,,,,,,,
H1-3,0.01141595192789555,['P16402'],,,,,,,,,,,0.08814996565368506,,,,,,,0.022967618840235238,,
HERC5,0.011396816107768746,['Q9UII4'],,,,,,,,,,,0.0937344855084118,,,,,,,,,
PFKP,0.011392571619553538,['Q01813'],,,,,,,,,,,0.0936995762043275,,,,,,,,,
SENP6,0.011359447478017292,['Q9GZR1'],,,,,,,,,,,0.09342714271628592,,,,,,,,,
CAST,0.011346717505244821,['P20810'],,,,,,,,,,,0.09332244352336393,,,,,,,,,
F2,0.011313979248024537,['P00734'],,,,,,,,,,,0.09305318378731418,,,,,,,,,
PRPF19,0.011313249996181706,['Q9UMS4'],,,,,,,,,,,0.09304718596777868,,,,,,,,,
ZC3HAV1,0.011308714052953854,['Q7Z2W4'],,,,,,,,,,,0.0930098795568708,,,,,,,,,
C19orf48P,0.011285120862797367,Not found,,,,,,,,,,,0.09281583452535423,,,,,,,,,
H4C4,0.011274607192891325,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,0.014708322344544769,,
PACS2,0.011272185567883406,['Q86VP3'],,,,,,,,,,,0.09270944663577223,,,,,,,,,
TMEM232,0.011272185567883406,['C9JQI7'],,,,,,,,,,,0.09270944663577223,,,,,,,,,
SP7,0.011238923380961783,['Q8TDD2'],,,,,,,,,,,0.09243587777684698,,,,,,,,,
RNF39,0.01121839116681263,['Q9H2S5'],,,,,,,,,,,0.09226700811084376,,,,,,,,,
GZMA,0.011193987604931871,['P12544'],,,,,,,,,,,0.09206629807956523,,,,,,,,,
DDX43,0.011161927577902468,['Q9NXZ2'],,,,,,,,,,,0.09180261652933486,,,,,,,,,
IGF2,0.011160349263374284,['P01344'],,,,,,,,,,,0.09178963549157214,,,,,,,,,
MUC5AC,0.011130500719510909,['P98088'],,,,,,,,,,,0.0915441425507585,,,,,,,,,
GPRC5C,0.011128460068839356,['Q9NQ84'],,,,,,,,,,,0.09152735897374961,,,,,,,,,
PTPN12,0.011128460068839356,['Q05209'],,,,,,,,,,,0.09152735897374963,,,,,,,,,
CAGE1,0.011102794801152916,['Q8TC20'],,,,,,,,,,,0.09131627189124558,,,,,,,,,
KIR3DL2,0.011088920946306936,['P43630'],,,,,,,,,,,0.09120216470256155,,,,,,,,,
GLIS3,0.011087395640541056,['Q8NEA6'],,,,,,,,,,,0.09118961964174317,,,,,,,,,
LINC01018,0.011087395640541056,Not found,,,,,,,,,,,0.09118961964174317,,,,,,,,,
ULK3,0.011087395640541052,['Q6PHR2'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
BLOC1S1,0.011087395640541052,['P78537'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PCDHB17P,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
CDH16,0.011087395640541052,['O75309'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SNRPN,0.011087395640541052,['P63162'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
EEPD1,0.011087395640541052,['Q7L9B9'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
AFAP1,0.011087395640541052,['Q8N556'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
COX10,0.011087395640541052,['Q12887'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
ST3GAL6,0.011087395640541052,['Q9Y274'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
ZNF346,0.011087395640541052,['Q9UL40'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
LY75-CD302,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
JAGN1,0.011087395640541052,['Q8N5M9'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
GABRB3,0.011087395640541052,['P28472'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
TDRD1,0.011087395640541052,['Q9BXT4'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
LPCAT2,0.011087395640541052,['Q7L5N7'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
GRIN3A,0.011087395640541052,['Q8TCU5'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SLC38A9,0.011087395640541052,['Q8NBW4'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PLAAT4,0.011087395640541052,['Q9UL19'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
FBXO32,0.011087395640541052,['Q969P5'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
ACBD3,0.011087395640541052,['Q9H3P7'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PRDM16-DT,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
GPR6,0.011087395640541052,['P46095'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PLA2G2D,0.011087395640541052,['Q9UNK4'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
CTDP1,0.011087395640541052,['Q9Y5B0'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PLIN3,0.011087395640541052,['O60664'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
LY75,0.011087395640541052,['O60449'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
NFKBIL1,0.011087395640541052,['Q9UBC1'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
C7,0.011087395640541052,['P10643'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
OVGP1,0.011087395640541052,['Q12889'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
MANF,0.011087395640541052,['P55145'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
PSMC6,0.011087395640541052,['P62333'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
STK26,0.011087395640541052,['Q9P289'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
NCK1,0.011087395640541052,['P16333'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
HAR1B,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
PIPOX,0.011087395640541052,['Q9P0Z9'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
TRGC2,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
BPIFC,0.011087395640541052,['Q8NFQ6'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
GYS1,0.011087395640541052,['P13807'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
FOXD1,0.011087395640541052,['Q16676'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SARAF,0.011087395640541052,['Q96BY9'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
ANGPTL1,0.011087395640541052,['O95841'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SLC66A2,0.011087395640541052,['Q8N2U9'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SOX14,0.011087395640541052,['O95416'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
CNOT2,0.011087395640541052,['Q9NZN8'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
TAF9,0.011087395640541052,['Q16594'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SIGLEC16,0.011087395640541052,Not found,,,,,,,,,,,0.09118961964174316,,,,,,,,,
PAICS,0.011087395640541052,['P22234'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
FLNB,0.011087395640541052,['O75369'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
EMX2,0.011087395640541052,['Q04743'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
NDRG4,0.011087395640541052,['Q9ULP0'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
SULF1,0.011087395640541052,['Q8IWU6'],,,,,,,,,,,0.09118961964174316,,,,,,,,,
EFNB2,0.011056597319317329,['P52799'],,,,,,,,,,,0.09093631514273832,,,,,,,,,
ULBP1,0.011029130722803898,['Q9BZM6'],,,,,,,,,,,0.09071041281453471,,,,,,,,,
TRGV9,0.011018202078858418,['Q99603'],,,,,,,,,,,0.09062052886731228,,,,,,,,,
BPTF,0.01099904884802086,['Q12830'],,,,,,,,,,,0.08713674765766569,,,,,,,0.013305012631315217,,
SERPINA1,0.010985073292735856,['P01009'],,,,,,,,,,,0.09034805717931164,,,,,,,,,
IL18R1,0.010974468462720726,['Q13478'],,,,,,,,,,,0.09026083647872539,,,,,,,,,
CFTR,0.010959991505809,['P13569'],,,,,,,,,,,0.09014176900452765,,,,,,,,,
FPR1,0.010956242933024184,['P21462'],,,,,,,,,,,0.09011093841657633,,,,,,,,,
GYPB,0.010943670141497004,['P06028'],,,,,,,,,,,0.09000753197972056,,,,,,,,,
PDK3,0.010943670141497004,['Q15120'],,,,,,,,,,,0.09000753197972058,,,,,,,,,
MAZ,0.010921482779472563,['P56270'],,,,,,,,,,,0.08982504935084565,,,,,,,,,
HTRA1,0.010902605713198706,['Q92743'],,,,,,,,,,,0.08966979264771412,,,,,,,,,
USF1,0.0109026057131987,['P22415'],,,,,,,,,,,0.0896697926477141,,,,,,,,,
IGBP1,0.010895197600043115,['P78318'],,,,,,,,,,,0.08960886372961444,,,,,,,,,
JAG2,0.010889247203258401,['Q9Y219'],,,,,,,,,,,0.0895599239752206,,,,,,,,,
BID,0.01088768357612796,['P55957'],,,,,,,,,,,0.089547063735728,,,,,,,,,
CACUL1,0.010882073499049552,['Q86Y37'],,,,,,,,,,,0.08950092298171088,,,,,,,,,
NPNT,0.01088207349904955,['Q6UXI9'],,,,,,,,,,,0.08950092298171086,,,,,,,,,
CEL,0.01087180739197498,['P19835'],,,,,,,,,,,0.08941648814870927,,,,,,,,,
LY96,0.010861746607041893,['Q9Y6Y9'],,,,,,,,,,,0.08933374201236767,,,,,,,,,
FUT8,0.010861541284900404,['Q9BYC5'],,,,,,,,,,,0.08933205331570766,,,,,,,,,
IL15RA,0.010861541284900404,['Q13261'],,,,,,,,,,,0.08933205331570766,,,,,,,,,
CD1E,0.010861541284900402,['P15812'],,,,,,,,,,,0.08933205331570765,,,,,,,,,
BEX5,0.010854320120580003,['Q5H9J7'],,,,,,,,,,,,,,,,,,0.08927266198079939,,
H4C11,0.010827525086168929,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,,,
H4C2,0.010827525086168929,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,,,
H4C13,0.010827525086168929,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,,,
H4C15,0.010827525086168929,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,,,
H4C8,0.010827525086168929,['P62805'],,,,,,,,,,,0.08905228299591866,,,,,,,,,
SP100,0.01082022968163645,['P23497'],,,,,,,,,,,0.0889922810634525,,,,,,,,,
THRA,0.010794194724993217,['P10827'],,,,,,,,,,,0.08877815342963696,,,,,,,,,
TDG,0.010789678535378378,['Q13569'],,,,,,,,,,,0.08874100948469636,,,,,,,,,
PCGF2,0.010779412428303803,['P35227'],,,,,,,,,,,0.08865657465169474,,,,,,,,,
UCP1,0.010738553322146993,['P25874'],,,,,,,,,,,0.08832052401634831,,,,,,,,,
HOXB8,0.010727556016833843,['P17481'],,,,,,,,,,,0.08823007535544516,,,,,,,,,
CYFIP2,0.010717815785856354,['Q96F07'],,,,,,,,,,,0.08814996565368506,,,,,,,,,
RIOK2,0.010717815785856354,['Q9BVS4'],,,,,,,,,,,0.08814996565368506,,,,,,,,,
RAB3GAP1,0.010717815785856354,['Q15042'],,,,,,,,,,,0.08814996565368506,,,,,,,,,
LINC00987,0.010717815785856354,Not found,,,,,,,,,,,0.08814996565368506,,,,,,,,,
FRYL,0.010717815785856354,['O94915'],,,,,,,,,,,0.08814996565368506,,,,,,,,,
CXCL14,0.010717815785856354,['O95715'],,,,,,,,,,,0.08814996565368506,,,,,,,,,
FOXN2,0.010717815785856353,['P32314'],,,,,,,,,,,0.08814996565368505,,,,,,,,,
UBE2O,0.010717815785856353,['Q9C0C9'],,,,,,,,,,,0.08814996565368505,,,,,,,,,
SRPX2,0.010717815785856353,['O60687'],,,,,,,,,,,0.08814996565368505,,,,,,,,,
RPL23,0.0106972835717072,['P62829'],,,,,,,,,,,0.08798109598768183,,,,,,,,,
NKX2-2,0.0106972835717072,['O95096'],,,,,,,,,,,0.08798109598768183,,,,,,,,,
IRS2,0.0106972835717072,['Q9Y4H2'],,,,,,,,,,,0.08798109598768183,,,,,,,,,
IL12RB1,0.010693882288131264,['P42701'],,,,,,,,,,,0.08795312172161979,,,,,,,,,
TRIM22,0.010687017464632628,['Q8IYM9'],,,,,,,,,,,0.08789666115468021,,,,,,,,,
BIK,0.010636780816723323,['Q13323'],,,,,,,,,,,0.08748348379874868,,,,,,,,,
MIR100HG,0.010627850152007047,Not found,,,,,,,,,,,0.08741003247212266,,,,,,,,,
MC1R,0.01062049309078938,['Q01726'],,,,,,,,,,,0.08734952343682975,,,,,,,,,
MLC1,0.01062028776864789,['Q15049'],,,,,,,,,,,0.08734783474016973,,,,,,,,,
BSN,0.010610021661573312,['Q9UPA5'],,,,,,,,,,,0.0872633999071681,,,,,,,,,
SSX2IP,0.01060363180016011,['Q9Y2D8'],,,,,,,,,,,0.08721084572305449,,,,,,,,,
ACOT7,0.010594622500961453,['O00154'],,,,,,,,,,,0.08713674765766569,,,,,,,,,
STX1A,0.010533025858514003,['Q16623'],,,,,,,,,,,0.086630138659656,,,,,,,,,
MAT2A,0.010533025858514003,['P31153'],,,,,,,,,,,0.086630138659656,,,,,,,,,
SRSF5,0.010533025858514003,['Q13243'],,,,,,,,,,,0.086630138659656,,,,,,,,,
XAGE1A,0.010533025858514003,['Q9HD64'],,,,,,,,,,,0.086630138659656,,,,,,,,,
LOXL1,0.010533025858514003,['Q08397'],,,,,,,,,,,0.086630138659656,,,,,,,,,
LTC4S,0.010531370710638711,['Q16873'],,,,,,,,,,,0.0866165256967843,,,,,,,,,
HLA-DPA1,0.010521440862564605,['P20036'],,,,,,,,,,,0.08653485646639561,,,,,,,,,
ANO2,0.010519667348573698,['Q9NQ90'],,,,,,,,,,,0.08652026998716249,,,,,,,,,
SGCG,0.010517560568438479,['Q13326'],,,,,,,,,,,0.08650294252042205,,,,,,,,,
EIF3A,0.010512493644364851,['Q14152'],,,,,,,,,,,0.08646126899365278,,,,,,,,,
CD5L,0.010512493644364847,['O43866'],,,,,,,,,,,0.08646126899365275,,,,,,,,,
IARS1,0.010502139405462813,['P41252'],,,,,,,,,,,0.08239393969837361,,,,,,,0.01592867844582914,,
ABCA4,0.010501804322263934,['P78363'],,,,,,,,,,,0.08637335337773965,,,,,,,,,
GNLY,0.010485801765970956,['P22749'],,,,,,,,,,,0.08624173842784857,,,,,,,,,
PITX2,0.010473469866738111,['Q99697'],,,,,,,,,,,0.08614031323865522,,,,,,,,,
TNFSF15,0.010409832573619101,['O95150'],,,,,,,,,,,0.08561692066363663,,,,,,,,,
KIR2DS1,0.010389265085961543,['Q14954'],,,,,,,,,,,0.0854477608864189,,,,,,,,,
CALB2,0.010363635091783513,['P22676'],,,,,,,,,,,0.08523696391512936,,,,,,,,,
GCLC,0.010356038172548328,['P48506'],,,,,,,,,,,0.08517448213870818,,,,,,,,,
CISH,0.010348463595711784,['Q9NSE2'],,,,,,,,,,,0.08511218412003317,,,,,,,,,
PNKP,0.010348235931171651,['Q96T60'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
KRT10,0.010348235931171651,['P13645'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
DAB2IP,0.010348235931171651,['Q5VWQ8'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
FCN3,0.010348235931171651,['O75636'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
DUSP15,0.010348235931171651,['Q9H1R2'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
MMP16,0.010348235931171651,['P51512'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
MT1F,0.010348235931171651,['P04733'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
ADD3,0.010348235931171651,['Q9UEY8'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
HCG22,0.010348235931171651,Not found,,,,,,,,,,,0.08511031166562696,,,,,,,,,
TSPAN8,0.010348235931171651,['P19075'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
RHOQ,0.010348235931171651,['P17081'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
CYCSP38,0.010348235931171651,Not found,,,,,,,,,,,0.08511031166562696,,,,,,,,,
GFRA2,0.010348235931171651,['O00451'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
TTC28,0.010348235931171651,['Q96AY4'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
NENF,0.010348235931171651,['Q9UMX5'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
OR5V1,0.010348235931171651,['Q9UGF6'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
FBH1,0.010348235931171651,['Q8NFZ0'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
RNLS,0.010348235931171651,['Q5VYX0'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
DGKH,0.010348235931171651,['Q86XP1'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
MT1H,0.010348235931171651,['P80294'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
SELENOP,0.010348235931171651,['P49908'],,,,,,,,,,,0.08511031166562696,,,,,,,,,
KDM7A,0.0103277037170225,['Q6ZMT4'],,,,,,,,,,,0.08494144199962372,,,,,,,,,
PIP4K2C,0.0103277037170225,['Q8TBX8'],,,,,,,,,,,0.08494144199962372,,,,,,,,,
DIO3,0.010287522417113202,['P55073'],,,,,,,,,,,0.0846109660633234,,,,,,,,,
STAT2,0.010259289774219518,['P52630'],,,,,,,,,,,0.08437876329448359,,,,,,,,,
PRNP,0.010238284178466376,['P04156'],,,,,,,,,,,0.08420600024451419,,,,,,,,,
RERE,0.010235308753351326,['Q9P2R6'],,,,,,,,,,,0.0841815285026092,,,,,,,,,
IFI6,0.010235308753351326,['P09912'],,,,,,,,,,,0.0841815285026092,,,,,,,,,
SEMA3F,0.010232844887653426,['Q13275'],,,,,,,,,,,0.0841612641426888,,,,,,,,,
S100P,0.01022504264627675,['P25815'],,,,,,,,,,,0.08409709366960759,,,,,,,,,
PI4KA,0.01022219908764235,['P42356'],,,,,,,,,,,0.0793687430215172,,,,,,,0.018819853831694277,,
PLIN5,0.010204510432127601,['Q00G26'],,,,,,,,,,,0.08392822400360436,,,,,,,,,
TREM1,0.010186513317888701,['Q9NP99'],,,,,,,,,,,0.08378020457187295,,,,,,,,,
F2RL3,0.010163446003829301,['Q96RI0'],,,,,,,,,,,0.08359048467159791,,,,,,,,,
MED1,0.010163446003829301,['Q15648'],,,,,,,,,,,0.08359048467159791,,,,,,,,,
LZTS2,0.010163446003829301,['Q9BRK4'],,,,,,,,,,,0.08359048467159791,,,,,,,,,
ARID3B,0.010148889614475317,['Q8IVW6'],,,,,,,,,,,0.07903100368951074,,,,,,,0.017759040824838482,,
MTCO2P12,0.01014291378968015,Not found,,,,,,,,,,,0.08342161500559467,,,,,,,,,
TRIP12,0.01014291378968015,['Q14669'],,,,,,,,,,,0.08342161500559467,,,,,,,,,
RGS14,0.01014291378968015,['O43566'],,,,,,,,,,,0.08342161500559467,,,,,,,,,
CBLN1,0.010141229542861906,['P23435'],,,,,,,,,,,0.08340776271496504,,,,,,,,,
CSK,0.010111692253430084,['P41240'],,,,,,,,,,,0.08316482972367834,,,,,,,,,
EIF4B,0.010109651602758526,['P23588'],,,,,,,,,,,0.08314804614666943,,,,,,,,,
MPPE1,0.010050518826008974,['Q53F39'],,,,,,,,,,,0.08266170150858014,,,,,,,,,
CYTH4,0.010040252718934398,['Q9UIA0'],,,,,,,,,,,0.08257726667557853,,,,,,,,,
CCL26,0.010040252718934398,['Q9Y258'],,,,,,,,,,,0.08257726667557853,,,,,,,,,
CARD8,0.01001416423622162,['Q9Y2G2'],,,,,,,,,,,0.08236269881016299,,,,,,,,,
MX2,0.009985226385014676,['P20592'],,,,,,,,,,,0.08212469597068989,,,,,,,,,
PROX1,0.00997865607648695,['Q92786'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
GSX2,0.00997865607648695,['Q9BZM3'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
MST1,0.00997865607648695,Not found,,,,,,,,,,,0.08207065767756885,,,,,,,,,
RAB44,0.00997865607648695,['Q7Z6P3'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
RPS19,0.00997865607648695,['P39019'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
CFL1,0.00997865607648695,['P23528'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
SNHG29,0.00997865607648695,Not found,,,,,,,,,,,0.08207065767756885,,,,,,,,,
LRRC75A,0.00997865607648695,['Q8NAA5'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
GPR25,0.00997865607648695,['O00155'],,,,,,,,,,,0.08207065767756885,,,,,,,,,
PSMA7,0.009962974670336579,['O14818'],,,,,,,,,,,0.0819416840656711,,,,,,,,,
SLC5A2,0.0099581238623378,['P31639'],,,,,,,,,,,0.08190178801156561,,,,,,,,,
DMTF1,0.0099581238623378,['Q9Y222'],,,,,,,,,,,0.08190178801156561,,,,,,,,,
PHGDH,0.009925025327871357,['O43175'],,,,,,,,,,,0.08162956513195106,,,,,,,,,
GJB6,0.00991273509832482,['O95452'],,,,,,,,,,,0.08152848266010707,,,,,,,,,
TAC1,0.009911443551380659,['P20366'],,,,,,,,,,,0.08151786017684715,,,,,,,,,
LRRK2,0.009888930300655163,['Q5S007'],,,,,,,,,,,0.08133269723713474,,,,,,,,,
FOSL2,0.009885234502108316,['P15408'],,,,,,,,,,,0.08130230069725415,,,,,,,,,
PCNT,0.00987743226073164,['O95613'],,,,,,,,,,,0.08123813022417294,,,,,,,,,
MCUB,0.009868508869191455,['Q9NWR8'],,,,,,,,,,,,,,,,,,0.08116473871665891,,
HLA-DRB4,0.009868398086506011,['P13762'],,,,,,,,,,,0.0811638275711315,,,,,,,,,
HAUS3,0.009867166153657061,['Q68CZ6'],,,,,,,,,,,0.0811536953911713,,,,,,,,,
NPSR1,0.00985546279159205,['Q6W5P4'],,,,,,,,,,,0.08105743968154948,,,,,,,,,
TARP,0.009853704982646014,Not found,,,,,,,,,,,0.08104298237034778,,,,,,,,,
TLE1,0.009845360336972652,['Q04724'],,,,,,,,,,,0.08097435082785853,,,,,,,,,
ST6GAL1,0.009840545403570683,['P15907'],,,,,,,,,,,0.07658239353246392,,,,,,,0.017409425184910173,,
KLK6,0.009827195612822337,['Q92876'],,,,,,,,,,,0.0808249528682414,,,,,,,,,
ADAM8,0.009814398363293746,['P78325'],,,,,,,,,,,0.08071970034954301,,,,,,,,,
PCK2,0.00980926530975646,['Q16822'],,,,,,,,,,,0.08067748293304221,,,,,,,,,
PIP4K2B,0.009793866149144598,['P78356'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
MASP2,0.009793866149144598,['O00187'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
HMX1,0.009793866149144598,['Q9NP08'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
SFTA3,0.009793866149144598,Not found,,,,,,,,,,,0.0805508306835398,,,,,,,,,
FRZB,0.009793866149144598,['Q92765'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
SFTA3,0.009793866149144598,Not found,,,,,,,,,,,0.0805508306835398,,,,,,,,,
ACSS2,0.009793866149144598,['Q9NR19'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
NHERF2,0.009793866149144598,['Q15599'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
IRF6,0.009793866149144598,['O14896'],,,,,,,,,,,0.0805508306835398,,,,,,,,,
RARS1,0.00979191581917902,['P54136'],,,,,,,,,,,0.07282546525188376,,,,,,,0.030837298832648664,,
CEACAM8,0.009788733095607311,['P31997'],,,,,,,,,,,0.08050861326703898,,,,,,,,,
BST2,0.009784134892162896,['Q10589'],,,,,,,,,,,0.07779284632035771,,,,,,,0.010711793876520838,,
TACC3,0.009778466988532733,['Q9Y6A5'],,,,,,,,,,,0.08042417843403736,,,,,,,,,
NFIL3,0.009775688952938975,['Q16649'],,,,,,,,,,,0.07632908903345909,,,,,,,0.0162889644501756,,
PLEC,0.009773539257136938,['Q15149'],,,,,,,,,,,0.08038364971419658,,,,,,,,,
ATG4D,0.009773333934995448,['Q86TL0'],,,,,,,,,,,0.08038196101753656,,,,,,,,,
H3P43,0.009773333934995448,Not found,,,,,,,,,,,0.08038196101753656,,,,,,,,,
H2AC16,0.009773333934995448,['P0C0S8'],,,,,,,,,,,0.08038196101753656,,,,,,,,,
H2AC17,0.009773333934995448,['P0C0S8'],,,,,,,,,,,0.08038196101753656,,,,,,,,,
PNLIP,0.009764010878601867,['P16233'],,,,,,,,,,,0.08030528241834231,,,,,,,,,
IFITM1,0.009755470908685686,['P13164'],,,,,,,,,,,0.08023504440811374,,,,,,,,,
