uniprot_id,symbol,overall_score,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
Q96EP5,['DAZAP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92673,['SORL1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5T292,['TMEM273'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q02108,['GUCY1A1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q66PJ3,['ARL6IP4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9ULW0,['TPX2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O14983,['ATP2A1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O15263,['DEFB4A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14596,['NBR1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14627,['IL13RA2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q15046,['KARS1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9BRX2,['PELO'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9BTW9,['TBCD'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14520,['HABP2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q15126,['PMVK'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q15063,['POSTN'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
A6BM72,['MEGF11'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
A0AV02,['SLC12A8'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5T8P6,['RBM26'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14953,['KIR2DS5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H1K4,['SLC25A18'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H0S4,['DDX47'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H0X9,['OSBPL5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H112,['CST11'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q15005,['SPCS2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9Y623,['MYH4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H0J9,['PARP12'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5VZM2,['RRAGB'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UMQ3,['BARX2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O15258,['RER1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8N149,['LILRA2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O94823,['ATP10B'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8IZS8,['CACNA2D3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8IWZ8,['SUGP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q03426,['MVK'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9GZV1,['ANKRD2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UPC5,['GPR34'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UNX4,['WDR3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5TH74,['STPG1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96AZ6,['ISG20'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q01740,['FMO1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P29218,['IMPA1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P29034,['S100A2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q93045,['STMN2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NQU5,['PAK6'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14746,['COG2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NQ87,['HEYL'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q969M2,['GJA10'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P25686,['DNAJB2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P28072,['PSMB6'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75915,['ARL6IP5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q02252,['ALDH6A1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P30038,['ALDH4A1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q15021,['NCAPD2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5W0U4,['BSPRY'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92997,['DVL3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P27144,['AK4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P27449,['ATP6V0C'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96AT9,['RPE'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O94979,['SEC31A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9C040,['TRIM2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UNK9,['ANGEL1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9C0H2,['TTYH3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9H1B5,['XYLT2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96B96,['LDAF1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96BH3,['ELSPBP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P23945,['FSHR'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96BY2,['MOAP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P06280,['GLA'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P19387,['POLR2C'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96N77,['ZNF641'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96NS5,['ASB16'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O96008,['TOMM40'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q53GA4,['PHLDA2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q12788,['TBL3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q12774,['ARHGEF5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q2M1Z3,['ARHGAP31'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q08379,['GOLGA2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q08AH3,['ACSM2A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q08830,['FGL1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q53GQ0,['HSD17B12'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q53GL0,['PLEKHO1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q07654,['TFF3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P62191,['PSMC1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HCS4,['TCF7L1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6ZUJ4,['C3orf62'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6ZU80,['CEP128'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NUU6,['OTULINL'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NVA2,['SEPTIN11'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WUY3,['PRUNE2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75629,['CREG1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75618,['DEDD'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75592,['MYCBP2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75821,['EIF3G'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NUV9,['GIMAP4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P35556,['FBN2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75678,['RFPL2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TDU6,['GPBAR1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TDP1,['RNASEH2C'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q5H9L4,['TAF7L'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6ZV29,['PNPLA7'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UJ90,['KCNE5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UIG0,['BAZ1B'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P40227,['CCT6A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TD57,['DNAH3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q75QN2,['INTS8'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O43439,['CBFA2T2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UIX4,['KCNG1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UJM8,['HAO1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q14914,['PTGR1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O95625,['ZBTB11'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O95571,['ETHE1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96QC0,['PPP1R10'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P17040,['ZSCAN20'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P18577,['RHCE'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9Y2S6,['TMA7'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O43272,['PRODH'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UK55,['SERPINA10'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UK59,['DBR1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P61927,['RPL37'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TF62,['ATP8B4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P62854,['RPS26'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P38432,['COIL'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TEW0,['PARD3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9Y2K3,['MYH15'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q76M96,['CCDC80'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P61353,['RPL27'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TDI0,['CHD5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P19440,['GGT1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96PM9,['ZNF385A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O14490,['DLGAP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O14495,['PLPP3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O14511,['NRG2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q76B58,['BRINP3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6UXI7,['VIT'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O43316,['PAX4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UKJ0,['PILRB'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P62701,['RPS4X'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6ZMQ8,['AATK'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O14610,['GNGT2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9Y223,['GNE'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9Y216,['MTMR7'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P20309,['CHRM3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P21281,['ATP6V1B2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96JB6,['LOXL4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96KP6,['TNIP3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96K49,['TMEM87B'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q53H76,['PLA1A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WWI5,['SLC44A1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HC98,['NEK6'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96GR2,['ACSBG1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P23109,['AMPD1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WZ64,['ARAP2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6ULP2,['AFTPH'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6RFH5,['WDR74'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O75947,['ATP5PD'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O76031,['CLPX'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P35609,['ACTN2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6P2E9,['EDC4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6N063,['OGFOD2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92611,['EDEM1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P31942,['HNRNPH3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NR63,['CYP26B1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NR99,['MXRA5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UKI2,['CDC42EP3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P32745,['SSTR3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O43187,['IRAK2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HC57,['WFDC1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O95810,['CAVIN2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HBX9,['RXFP1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O95711,['LY86'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O95639,['CPSF4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HCD5,['NCOA5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96K17,['BTF3L4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P19827,['ITIH1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q96N66,['MBOAT7'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P20807,['CAPN3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9HC21,['SLC25A19'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q06481,['APLP2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P69892,['HBG2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P78368,['CSNK1G2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8TE73,['DNAH5'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6UX41,['BTNL8'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
O15523,['DDX3Y'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UKJ1,['PILRA'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UKK3,['PARP4'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9UKL4,['GJD2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92482,['AQP3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P35241,['RDX'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92529,['SHC3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q6XPS3,['TPTE2'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NSN8,['SNTG1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WY21,['SORCS1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P62312,['LSM6'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q9NSI6,['BRWD1'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P35499,['SCN4A'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WWL7,['CCNB3'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P34981,['TRHR'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q8WX94,['NLRP7'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
Q92536,['SLC7A6'],0.003695798546847,,,,,,,,,,,0.030396539880581,,,,,,,,,
P15172,['MYOD1'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q6UX65,['DRAM2'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q96IQ7,['VSIG2'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q9NPZ5,['B3GAT2'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q01814,['ATP2B2'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q99523,['SORT1'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
P33981,['TTK'],0.0036752663326978,,,,,,,,,,,0.0302276702145778,,,,,,,,,
Q9GZX5,['ZNF350'],0.0036654712423986,,,,,,,,,,,,,,,,,,0.0301471093157251,,
P52565,['ARHGDIA'],0.0036633459931332,,,,,,,,,,,,,,,,,,0.0301296299474002,,
Q99457,['NAP1L3'],0.0036608812669835,,,,,,,,,,,0.0243172319044648,,,,,,,0.0231685064245039,,
Q14691,['GINS1'],0.0035828713690266,,,,,,,,,,,0.0294677567175632,,,,,,,,,
O60733,['PLA2G6'],0.0035828713690266,,,,,,,,,,,0.0294677567175632,,,,,,,,,
Q9H8M1,['COQ10B'],0.003576217636154,,,,,,,,,,,,,,,,,,0.0294130322908786,,
O14745,['NHERF1'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q5TEJ8,['THEMIS2'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
O95500,['CLDN14'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
P35580,['MYH10'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q5VTR2,['RNF20'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q9HAT0,['ROPN1'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q9UJ71,['CD207'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q6ZN18,['AEBP2'],0.0035110086195046,,,,,,,,,,,0.028876712886552,,,,,,,,,
Q8NC96,['NECAP1'],0.0034959175564068,,,,,,,,,,,,,,,,,,0.0287525946221282,,
Q5T0N5,['FNBP1L'],0.0034945546442917,,,,,,,,,,,,,,,,,,0.0287413851874326,,
Q9NYJ7,['DLL3'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q29RF7,['PDS5A'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q5VY43,['PEAR1'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
O43610,['SPRY3'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q05923,['DUSP2'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
P04070,['PROC'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q15878,['CACNA1E'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q13698,['CACNA1S'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q96PZ0,['PUS7'],0.0034904764053555,,,,,,,,,,,0.0287078432205487,,,,,,,,,
Q8IY21,['DDX60'],0.0034711477086415,,,,,,,,,,,0.0243172319044648,,,,,,,0.0169265604962047,,
Q3KP31,['ZNF791'],0.0034561565171142,,,,,,,,,,,,,,,,,,0.0284255751698419,,
O43772,['SLC25A20'],0.003390441520559,,,,,,,,,,,,,,,,,,0.0278850942728934,,
Q03001,['DST'],0.0033803035398725,,,,,,,,,,,0.0238747933795363,,,,,,,0.0157076794050092,,
Q5VV17,['OTUD1'],0.0033500883946846,,,,,,,,,,,,,,,,,,0.027553205133266,,
Q96FW1,['OTUB1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9NP66,['HMG20A'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q86X53,['ERICH1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O76041,['NEBL'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9BVK2,['ALG8'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9NSI8,['SAMSN1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
P23919,['DTYMK'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
P06315,['IGKV5-2'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q92900,['UPF1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
P09848,['LCT'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O14905,['WNT9B'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9UBS3,['DNAJB9'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
P13073,['COX4I1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9Y4D7,['PLXND1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9P104,['DOK5'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9UL01,['DSE'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9H9P8,['L2HGDH'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q14593,['ZNF273'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O00401,['WASL'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q6IQ20,['NAPEPLD'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
P04180,['LCAT'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O95864,['FADS2'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q6GPH4,['XAF1'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9HAT8,['PELI2'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O95619,['YEATS4'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q6DN72,['FCRL6'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q96MY1,['NOL4L'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q96MF2,['STAC3'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
Q9C0B9,['ZCCHC2'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O95445,['APOM'],0.0033262186921623,,,,,,,,,,,0.0273568858925229,,,,,,,,,
O75521,['ECI2'],0.0032812283452888,,,,,,,,,,,,,,,,,,0.0269868573707717,,
Q99879,['H2BC14'],0.0032347831868751,,,,,,,,,,,,,,,,,,0.0266048635764434,,
Q969S6,['TMEM203'],0.0032077794904618,,,,,,,,,,,,,,,,,,0.0263827684258159,,
Q96G61,['NUDT11'],0.0032067749052454,,,,,,,,,,,,,,,,,,0.026374506093818,,
P04908,"['H2AC4', 'H2AC8']",0.00319473528829855,,,,,,,,,,,0.0121586159522324,,,,,,,0.0403923536786815,,
O60783,['MRPS14'],0.003138813396993,,,,,,,,,,,,,,,,,,0.0258155484910824,,
Q9NXS3,['KLHL28'],0.0031348859559102,,,,,,,,,,,,,,,,,,0.0257832467792902,,
P57103,['SLC8A3'],0.0031305262077306,,,,,,,,,,,,,,,,,,0.0257473895057589,,
Q99698,['LYST'],0.0031106304435962,,,,,,,,,,,0.025583754399489,,,,,,,,,
Q92879,['CELF1'],0.0031106304435962,,,,,,,,,,,0.025583754399489,,,,,,,,,
Q86SS6,['SYT9'],0.0031106304435962,,,,,,,,,,,0.025583754399489,,,,,,,,,
