parent_compound_id,target_id,target_uniprot_ids,compound_specificity
CHEMBL178,CHEMBL399,no_uni_id!,acceptable
CHEMBL178,CHEMBL614697,no_uni_id!,acceptable
CHEMBL178,CHEMBL614218,no_uni_id!,acceptable
CHEMBL178,CHEMBL612263,no_uni_id!,acceptable
CHEMBL178,CHEMBL614519,no_uni_id!,acceptable
CHEMBL178,CHEMBL614805,no_uni_id!,acceptable
CHEMBL178,CHEMBL5209893,no_uni_id!,acceptable
CHEMBL178,CHEMBL614036,no_uni_id!,acceptable
CHEMBL178,CHEMBL614736,no_uni_id!,acceptable
CHEMBL178,CHEMBL392,no_uni_id!,acceptable
CHEMBL178,CHEMBL614004,no_uni_id!,acceptable
CHEMBL178,CHEMBL614822,no_uni_id!,acceptable
CHEMBL178,CHEMBL614657,no_uni_id!,acceptable
CHEMBL178,CHEMBL247,['Q72547'],acceptable
CHEMBL178,CHEMBL394,no_uni_id!,acceptable
CHEMBL178,CHEMBL612518,no_uni_id!,acceptable
CHEMBL178,CHEMBL390,no_uni_id!,acceptable
CHEMBL178,CHEMBL400,no_uni_id!,acceptable
CHEMBL178,CHEMBL3140325,no_uni_id!,acceptable
CHEMBL178,CHEMBL3681,"['B1AX52', 'Q64133', 'Q8K0Z8']",acceptable
CHEMBL178,CHEMBL3050,"['Q14CG9', 'Q8BW75', 'Q8C0B2']",acceptable
CHEMBL178,CHEMBL372,no_uni_id!,acceptable
CHEMBL178,CHEMBL614561,no_uni_id!,acceptable
CHEMBL178,CHEMBL614818,no_uni_id!,acceptable
CHEMBL178,CHEMBL613977,no_uni_id!,acceptable
CHEMBL178,CHEMBL614284,no_uni_id!,acceptable
CHEMBL178,CHEMBL361,no_uni_id!,acceptable
CHEMBL178,CHEMBL1293237,"['P54132', 'Q52M96']",acceptable
CHEMBL178,CHEMBL614696,no_uni_id!,acceptable
CHEMBL178,CHEMBL1293317,"['E9PBW7', 'O43311', 'O43797', 'Q86UV8', 'Q86UV9', 'Q96P92', 'Q96RE3', 'Q9NR56']",acceptable
CHEMBL178,CHEMBL1293248,['Q9F4F7'],acceptable
CHEMBL178,CHEMBL1293238,['P97697'],acceptable
CHEMBL178,CHEMBL1293303,['Q194T2'],acceptable
CHEMBL178,CHEMBL1293254,"['P02791', 'Q53VB4']",acceptable
CHEMBL178,CHEMBL1293224,"['P10636', 'P18518', 'Q14799', 'Q15549', 'Q15550', 'Q15551', 'Q1RMF6', 'Q53YB1', 'Q5CZI7', 'Q5XWF0', 'Q6QT54', 'Q9UDJ3', 'Q9UMH0', 'Q9UQ96']",acceptable
CHEMBL178,CHEMBL5990,"['E9PFZ0', 'O15129', 'P38398', 'Q1RMC1', 'Q3LRJ0', 'Q3LRJ6', 'Q6IN79', 'Q7KYU9']",acceptable
CHEMBL178,CHEMBL4261,"['C0LZJ3', 'Q16665', 'Q53XP6', 'Q96PT9', 'Q9UPB1']",acceptable
CHEMBL178,CHEMBL3577,"['O00768', 'P00352', 'Q5SYR1']",acceptable
CHEMBL178,CHEMBL4040,"['A8CZ64', 'P28482']",acceptable
CHEMBL178,CHEMBL4372,"['P15917', 'Q8KYJ6', 'Q933F6']",acceptable
CHEMBL178,CHEMBL2093861,"['A5HBC6', 'A5HBC7', 'A5HBC8', 'A5HBC9', 'A5HBD0', 'A5HBD1', 'A5HBD2', 'O00255', 'O00632', 'Q9BUF0', 'Q9BUK2']",acceptable
CHEMBL178,CHEMBL1293234,"['A8B2U2', 'O97447']",acceptable
CHEMBL178,CHEMBL1963,"['A0PJU7', 'F5GYU5', 'G3V2A9', 'P16473', 'Q16503', 'Q8TB90', 'Q96GT6', 'Q9P1V4', 'Q9ULA3', 'Q9UPH3']",acceptable
CHEMBL178,CHEMBL1293277,"['B4DET3', 'O15118', 'Q9P130']",acceptable
CHEMBL178,CHEMBL1293299,"['E9PQG7', 'Q03164', 'Q13743', 'Q13744', 'Q14845', 'Q16364', 'Q59FF2', 'Q6UBD1', 'Q9HBJ3', 'Q9UD94', 'Q9UMA3']",acceptable
CHEMBL178,CHEMBL5619,"['P27695', 'Q969L5', 'Q99775']",acceptable
CHEMBL178,CHEMBL1293227,"['B0YJB8', 'E9PPM2', 'O75604', 'Q8IUM2', 'Q8IW04', 'Q96MB9', 'Q9BQ21']",acceptable
CHEMBL178,CHEMBL1947,"['B3KU79', 'P10828', 'P37243', 'Q13986', 'Q3KP35', 'Q6WGL2', 'Q9UD41']",acceptable
CHEMBL178,CHEMBL1293236,"['A8K6G2', 'P46063']",acceptable
CHEMBL178,CHEMBL2095165,"['A8K500', 'B3KPJ9', 'P07900', 'Q2PP14', 'Q5CAQ6', 'Q5CAQ7', 'Q9BVQ5']",acceptable
CHEMBL178,CHEMBL4159,"['Q5H927', 'Q6IBS9', 'Q8TCV9', 'Q96HD5', 'Q99714']",acceptable
CHEMBL178,CHEMBL1293226,['B2RXH2'],acceptable
CHEMBL178,CHEMBL5514,"['P42858', 'Q9UQB7']",acceptable
CHEMBL178,CHEMBL4096,"['P04637', 'Q15086', 'Q15087', 'Q15088', 'Q16535', 'Q16807', 'Q16808', 'Q16809', 'Q16810', 'Q16811', 'Q16848', 'Q2XN98', 'Q3LRW1', 'Q3LRW2', 'Q3LRW3', 'Q3LRW4', 'Q3LRW5', 'Q86UG1', 'Q8J016', 'Q99659', 'Q9BTM4', 'Q9HAQ8', 'Q9NP68', 'Q9NPJ2', 'Q9NZD0', 'Q9UBI2', 'Q9UQ61']",acceptable
CHEMBL178,CHEMBL5162,"['A2RTZ4', 'Q2XP58', 'Q56H76', 'Q56H77', 'Q56H78', 'Q6JSL4', 'Q6JSL5', 'Q6JSL6', 'Q6JSL7', 'Q6JSL8', 'Q6W5P3', 'Q6W5P4', 'Q6ZMB8']",acceptable
CHEMBL178,CHEMBL2392,"['B2RC78', 'P06746', 'Q3KP48', 'Q6FI34']",acceptable
CHEMBL178,CHEMBL1293231,"['E9Q8I1', 'P51450', 'Q3U513', 'Q61027', 'Q91YT5', 'Q9QXD9', 'Q9R177']",acceptable
CHEMBL178,CHEMBL340,"['P05184', 'P08684', 'Q16757', 'Q9UK50']",acceptable
CHEMBL178,CHEMBL1615322,[],acceptable
CHEMBL178,CHEMBL1075138,"['Q2HXX4', 'Q86TV8', 'Q96BK7', 'Q9NUW8', 'Q9NZM7', 'Q9NZM8']",acceptable
CHEMBL178,CHEMBL1293296,"['O70457', 'P35214', 'P61981', 'Q6FH52', 'Q9UDP2', 'Q9UN99']",acceptable
CHEMBL178,CHEMBL1293294,"['A8K390', 'P51151', 'Q6ICN1']",acceptable
CHEMBL178,CHEMBL1293232,"['A8K0V4', 'Q13119', 'Q16637', 'Q549U5', 'Q96J51']",acceptable
CHEMBL178,CHEMBL395,no_uni_id!,acceptable
CHEMBL178,CHEMBL391,no_uni_id!,acceptable
CHEMBL178,CHEMBL1806,"['B2RTS1', 'P11388', 'Q71UN1', 'Q71UQ5', 'Q9HB24', 'Q9HB25', 'Q9HB26', 'Q9UP44', 'Q9UQP9']",acceptable
CHEMBL178,CHEMBL612879,no_uni_id!,acceptable
CHEMBL178,CHEMBL1697861,no_uni_id!,acceptable
CHEMBL178,CHEMBL1741220,"['D3DPA8', 'Q96EA1', 'Q96SQ8', 'Q9P252', 'Q9UIF8', 'Q9Y4N8']",acceptable
CHEMBL178,CHEMBL2457,"['D3DTR2', 'O15296', 'Q8IYQ2', 'Q8TEV3', 'Q8TEV4', 'Q8TEV5', 'Q8TEV6', 'Q9UKM4']",acceptable
CHEMBL178,CHEMBL1741209,"['Q05DH0', 'Q69YR6', 'Q96QE3', 'Q9H9I1']",acceptable
CHEMBL178,CHEMBL2093862,"['A8MV94', 'B2RMS4', 'D3DSG1', 'O60472', 'O60473', 'O76047', 'O76089', 'Q01196', 'Q13081', 'Q13755', 'Q13756', 'Q13757', 'Q13758', 'Q13759', 'Q15341', 'Q15343', 'Q16122', 'Q16284', 'Q16285', 'Q16286', 'Q16346', 'Q16347', 'Q92479']",acceptable
CHEMBL178,CHEMBL5896,"['O75164', 'Q5VVB1']",acceptable
CHEMBL178,CHEMBL1075094,"['B2RBU2', 'B4E338', 'E9PGJ7', 'Q16236', 'Q53RW6', 'Q59HH2', 'Q96F71']",acceptable
CHEMBL178,CHEMBL612408,no_uni_id!,acceptable
CHEMBL178,CHEMBL6032,"['B0UZY2', 'Q14349', 'Q5JP83', 'Q5JQ92', 'Q5JQA1', 'Q5JQG3', 'Q6PK06', 'Q96KQ7', 'Q96MH5', 'Q96QD0', 'Q9UQL8', 'Q9Y331']",acceptable
CHEMBL178,CHEMBL6157,"['Q99816', 'Q9BUM5']",acceptable
CHEMBL178,CHEMBL5501,"['Q8N1A2', 'Q92830', 'Q9UCW1']",acceptable
CHEMBL178,CHEMBL1741163,['O40947'],acceptable
CHEMBL178,CHEMBL5686,['O15648'],acceptable
CHEMBL178,CHEMBL289,"['P10635', 'Q16752', 'Q2XND6', 'Q2XND7', 'Q2XNE0', 'Q6B012', 'Q6NXU8']",acceptable
CHEMBL178,CHEMBL3356,"['P05177', 'Q16754', 'Q6NWU3', 'Q6NWU5', 'Q9BXX7', 'Q9UK49']",acceptable
CHEMBL178,CHEMBL3622,"['P33259', 'P33261', 'Q8WZB1', 'Q8WZB2', 'Q9UCD4']",acceptable
CHEMBL178,CHEMBL3397,"['P11712', 'P11713', 'Q16756', 'Q16872', 'Q5VX92', 'Q6IRV8', 'Q8WW80']",acceptable
CHEMBL178,CHEMBL613826,no_uni_id!,acceptable
CHEMBL178,CHEMBL5567,"['P08659', 'Q27755']",acceptable
CHEMBL178,CHEMBL1293287,"['B2R721', 'B7ZAU2', 'D3DR35', 'P14735', 'Q5T5N2']",acceptable
CHEMBL178,CHEMBL206,"['P03372', 'Q13511', 'Q14276', 'Q5T5H7', 'Q6MZQ9', 'Q9NU51', 'Q9UDZ7', 'Q9UIS7']",acceptable
CHEMBL178,CHEMBL2061,"['B3KY83', 'P19793', 'Q2NL52', 'Q2V504']",acceptable
CHEMBL178,CHEMBL1977,"['B2R5Q1', 'G3V1V9', 'P11473', 'Q5PSV3']",acceptable
CHEMBL178,CHEMBL2034,"['A0ZXF9', 'B0LPG8', 'D3DQF4', 'F5ATB7', 'P04150', 'P04151', 'Q53EP5', 'Q6N0A4']",acceptable
CHEMBL178,CHEMBL364,no_uni_id!,acceptable
CHEMBL178,CHEMBL1795087,"['A0PJ95', 'D3DQ57', 'O94782', 'Q05BX7', 'Q59H66', 'Q9UFR0', 'Q9UNJ3']",acceptable
CHEMBL178,CHEMBL5391,"['Q8N590', 'Q9H0S1', 'Q9NYH6', 'Q9UNA4']",acceptable
CHEMBL178,CHEMBL1795091,"['A7XA56', 'A7XA58', 'A7XA59', 'A7YVV7', 'B1APZ3', 'P49798']",acceptable
CHEMBL178,CHEMBL235,"['A8K3G6', 'B5BUA1', 'O00684', 'O00710', 'O14515', 'P37231', 'Q0QJH8', 'Q15178', 'Q15179', 'Q15180', 'Q15832', 'Q86U60', 'Q96J12']",acceptable
CHEMBL178,CHEMBL3979,"['A8K6J6', 'B4E3V3', 'B6ZGS1', 'B7Z3W1', 'E9PE18', 'Q03181', 'Q5D1P0', 'Q7Z5K0', 'Q9BUD4']",acceptable
CHEMBL178,CHEMBL5365,"['B2RBD2', 'Q5Q9G5', 'Q5Q9G6', 'Q5Q9G7', 'Q5Q9G8', 'Q86VJ8', 'Q8IZY0', 'Q8IZY1', 'Q8NB30', 'Q96L01', 'Q96Q86', 'Q96Q87', 'Q9UBT6', 'Q9UHC5']",acceptable
CHEMBL178,CHEMBL1871,"['A0A0B4J1T2', 'A2RUN2', 'B1AKD7', 'C0JKD3', 'C0JKD4', 'E7EVX6', 'P10275', 'Q9UD95']",acceptable
CHEMBL178,CHEMBL1293258,"['A8K4B6', 'B7Z4Z5', 'B7Z6M9', 'B7Z9Q2', 'F5H383', 'O09064', 'O09144', 'O14510', 'O35273', 'P84022', 'Q92940', 'Q93002', 'Q9GKR4']",acceptable
CHEMBL178,CHEMBL2288,"['A8K4V9', 'Q13526', 'Q53X75']",acceptable
CHEMBL178,CHEMBL614181,no_uni_id!,acceptable
CHEMBL178,CHEMBL1287617,"['A6NJC3', 'B8K286', 'P22309']",acceptable
CHEMBL178,CHEMBL1743316,"['A6NKK6', 'B8K289', 'P19224', 'Q96TE7']",acceptable
CHEMBL178,CHEMBL1743319,"['B8K285', 'O60656', 'P36509', 'Q9HAX0']",acceptable
CHEMBL178,CHEMBL4302,"['A8K294', 'B5AK60', 'P08183', 'Q12755', 'Q14812']",acceptable
CHEMBL178,CHEMBL1909043,['A6XA80'],acceptable
CHEMBL178,CHEMBL1798,"['B2R954', 'D3DTE4', 'Q5JS94', 'Q8IV19', 'Q9Y271']",acceptable
CHEMBL178,CHEMBL4358,"['O19043', 'P12530']",acceptable
CHEMBL178,CHEMBL4644,"['P41968', 'Q4KN27', 'Q9H517']",acceptable
CHEMBL178,CHEMBL259,"['B2RAC3', 'P32245', 'Q16317', 'Q3MIJ6']",acceptable
CHEMBL178,CHEMBL4608,"['B0YJ34', 'P33032', 'Q502V1']",acceptable
CHEMBL178,CHEMBL1951,"['B4DF46', 'P21397', 'Q16426']",acceptable
CHEMBL178,CHEMBL216,"['P11229', 'Q96RH1']",acceptable
CHEMBL178,CHEMBL211,"['P08172', 'Q4VBK6', 'Q9P1X9']",acceptable
CHEMBL178,CHEMBL245,"['P20309', 'Q0VAJ8', 'Q4QRI3', 'Q5VXY2', 'Q9HB60']",acceptable
CHEMBL178,CHEMBL1821,"['B2RPP4', 'P08173', 'Q0VD60', 'Q4VBK7']",acceptable
CHEMBL178,CHEMBL2035,"['P08912', 'Q96RG7']",acceptable
CHEMBL178,CHEMBL4777,"['B2R6H5', 'P25929']",acceptable
CHEMBL178,CHEMBL4018,"['P49146', 'Q13281', 'Q13457', 'Q4W5G7', 'Q6AZZ6', 'Q9UE67']",acceptable
CHEMBL178,CHEMBL3048,"['P29476', 'P70594']",acceptable
CHEMBL178,CHEMBL3464,"['O70515', 'O70516', 'P29477', 'Q5SXT3', 'Q6P6A0', 'Q8R410']",acceptable
CHEMBL178,CHEMBL236,"['B5B0B8', 'P41143']",acceptable
CHEMBL178,CHEMBL237,"['E5RHC9', 'P41145', 'Q499G4']",acceptable
CHEMBL178,CHEMBL233,"['B0FXJ1', 'B2R9S7', 'B8Q1L7', 'B8Q1L8', 'B8Q1L9', 'E7EWZ3', 'G8XRH6', 'G8XRH8', 'P35372', 'Q12930', 'Q4VWM1', 'Q4VWM2', 'Q4VWM3', 'Q4VWM4', 'Q4VWM6', 'Q4VWX6', 'Q5TDA1', 'Q6UPP1', 'Q6UQ80', 'Q7Z2D8', 'Q86V80', 'Q8IWW3', 'Q8IWW4', 'Q9UCZ4', 'Q9UN57']",acceptable
CHEMBL178,CHEMBL1827,"['A0AV69', 'A8K2C4', 'O75026', 'O75887', 'O76074', 'Q86UI0', 'Q86V66', 'Q9Y6Z6']",acceptable
CHEMBL178,CHEMBL250,"['A3KMC8', 'A8K2H5', 'P25105']",acceptable
CHEMBL178,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",acceptable
CHEMBL178,CHEMBL1909044,['Q690N0'],acceptable
CHEMBL178,CHEMBL4074,"['O02852', 'P12822', 'P22968']",acceptable
CHEMBL178,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",acceptable
CHEMBL178,CHEMBL4071,"['P08311', 'Q6IBJ6', 'Q9UCA5', 'Q9UCU6']",acceptable
CHEMBL178,CHEMBL248,"['P08246', 'P09649', 'Q6B0D9', 'Q6LDP5']",acceptable
CHEMBL178,CHEMBL332,"['P03956', 'P08156']",acceptable
CHEMBL178,CHEMBL321,"['B2R7V9', 'P14780', 'Q3LR70', 'Q8N725', 'Q9H4Z1', 'Q9UCJ9', 'Q9UCL1', 'Q9UDK2']",acceptable
CHEMBL178,CHEMBL299,"['B5BU22', 'P17252', 'Q15137', 'Q32M72', 'Q96RE4']",acceptable
CHEMBL178,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",acceptable
CHEMBL178,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",acceptable
CHEMBL178,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",acceptable
CHEMBL178,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",acceptable
CHEMBL178,CHEMBL1841,"['B5BU57', 'E1P557', 'H0UI48', 'P06241', 'Q16248', 'Q5R3A6', 'Q5R3A7', 'Q8N5D7']",acceptable
CHEMBL178,CHEMBL1824,"['B2RZG3', 'B4DHN3', 'P04626', 'Q14256', 'Q6LDV1', 'Q9UMK4', 'X5D2V5']",acceptable
CHEMBL178,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",acceptable
CHEMBL178,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",acceptable
CHEMBL178,CHEMBL273,['P19327'],acceptable
CHEMBL178,CHEMBL3459,['P28564'],acceptable
CHEMBL178,CHEMBL224,"['B2RAC5', 'B4DZ79', 'F5GWE8', 'P28223', 'Q5T8C0']",acceptable
CHEMBL178,CHEMBL220,"['A4D2E2', 'B7ZKZ0', 'D6W5X7', 'P22303', 'Q16169', 'Q29S23', 'Q2M324', 'Q504V3', 'Q53F46', 'Q86TM9', 'Q86YX9', 'Q9BXP7']",acceptable
CHEMBL178,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",acceptable
CHEMBL178,CHEMBL251,"['B2R7E0', 'P29274']",acceptable
CHEMBL178,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",acceptable
CHEMBL178,CHEMBL319,['P43140'],acceptable
CHEMBL178,CHEMBL315,"['P15823', 'Q63215']",acceptable
CHEMBL178,CHEMBL223,"['P25100', 'Q9NPY0']",acceptable
CHEMBL178,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",acceptable
CHEMBL178,CHEMBL1942,"['A2RUS0', 'P18089', 'Q4TUH9', 'Q53RF2', 'Q9BZK0']",acceptable
CHEMBL178,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",acceptable
CHEMBL178,CHEMBL213,"['B0LPE2', 'P08588', 'Q5T5Y4', 'Q9UKG7', 'Q9UKG8']",acceptable
CHEMBL178,CHEMBL210,"['B0LPE4', 'B2R7X2', 'O14823', 'O14824', 'O14825', 'O14826', 'P07550', 'Q4JG18', 'Q53GA6', 'Q6GMT4', 'Q6P4D8', 'Q8NEQ9', 'Q96EC3', 'Q9UCZ0', 'Q9UCZ1', 'Q9UCZ2', 'Q9UCZ3', 'Q9UH95', 'Q9UHA1', 'Q9UMZ5']",acceptable
CHEMBL178,CHEMBL246,"['P13945', 'Q4JFT4']",acceptable
CHEMBL178,CHEMBL222,"['B2R707', 'B4DX48', 'P23975', 'Q96KH8']",acceptable
CHEMBL178,CHEMBL2622,['P07943'],acceptable
CHEMBL178,CHEMBL4607,"['B2R9V1', 'P50052', 'Q13016', 'Q6FGY7']",acceptable
CHEMBL178,CHEMBL3157,['P30411'],acceptable
CHEMBL178,CHEMBL1832,"['A0A0C4DG16', 'A4D1G6', 'F5H605', 'O14585', 'P30988', 'Q13941', 'Q5ZGL8', 'Q659U6', 'Q6DJU8', 'Q6T712']",acceptable
CHEMBL178,CHEMBL1833,"['B2R9D5', 'P41595', 'Q53TI1', 'Q62221', 'Q6P523']",acceptable
CHEMBL178,CHEMBL225,"['B1AMW4', 'P28335', 'Q5VUF8', 'Q9NP28']",acceptable
CHEMBL178,CHEMBL5017,['O70528'],acceptable
CHEMBL178,CHEMBL3371,"['P50406', 'Q13640', 'Q5TGZ1']",acceptable
CHEMBL178,CHEMBL228,"['P31645', 'Q5EE02']",acceptable
CHEMBL178,CHEMBL287,"['D3DRM7', 'O00673', 'O00725', 'Q0Z9W6', 'Q153Z1', 'Q2TSD1', 'Q53GN2', 'Q7Z653', 'Q8N7H3', 'Q99720', 'Q9NYX0']",acceptable
CHEMBL178,CHEMBL249,"['A8K150', 'P25103']",acceptable
CHEMBL178,CHEMBL2327,"['A8K7I1', 'P21452', 'Q4QRI5', 'Q8NGQ8', 'Q9UDE6', 'Q9UDE7']",acceptable
CHEMBL178,CHEMBL3072,"['P15207', 'Q63049']",acceptable
CHEMBL178,CHEMBL1835,"['B4DJG6', 'E7EMU9', 'E7EP08', 'E7ESB5', 'O14987', 'P24557', 'Q16843', 'Q16844', 'Q8IUN1', 'Q96CN2', 'Q9GZW4', 'Q9HD77', 'Q9HD78', 'Q9HD79', 'Q9HD80', 'Q9HD81', 'Q9HD82', 'Q9HD83', 'Q9HD84']",acceptable
CHEMBL178,CHEMBL1868,"['A3E342', 'A3E344', 'A8KA71', 'B0LPF1', 'B2BF46', 'B2BF47', 'B2BF48', 'B3FR89', 'B5A923', 'F5H5L6', 'O60722', 'P16057', 'P17948', 'Q12954']",acceptable
CHEMBL178,CHEMBL5144,"['A5JUT9', 'B3KPV1', 'B4DEB5', 'B4DGI4', 'F5H1F5', 'G3V0I1', 'P32241', 'Q15871', 'Q6P2M6']",acceptable
CHEMBL178,CHEMBL1889,['P37288'],acceptable
CHEMBL178,CHEMBL218,"['B2R9T4', 'E1P512', 'P21554', 'Q13949', 'Q495Z0', 'Q4PLI4', 'Q4VBM6', 'Q5JVL5', 'Q5UB37', 'Q9UNN0']",acceptable
CHEMBL178,CHEMBL205,"['P00918', 'B2R7G8', 'Q6FI12', 'Q96ET9']",acceptable
CHEMBL178,CHEMBL4015,"['A0AVQ3', 'B2RMT0', 'O95950', 'P41597', 'Q4VBL2']",acceptable
CHEMBL178,CHEMBL2414,"['P51679', 'Q9ULY6', 'Q9ULY7']",acceptable
CHEMBL178,CHEMBL274,"['O14692', 'O14693', 'O14695', 'O14696', 'O14697', 'O14698', 'O14699', 'O14700', 'O14701', 'O14702', 'O14703', 'O14704', 'O14705', 'O14706', 'O14707', 'O14708', 'O15538', 'P51681', 'Q9UPA4']",acceptable
CHEMBL178,CHEMBL4029,"['B2R6Q3', 'P25024', 'Q2YEF8', 'Q2YEG4', 'Q2YEG5', 'Q2YEG7', 'Q2YEG8', 'Q53R18', 'Q6IN95', 'Q8N6T6', 'Q9P2T8', 'Q9P2T9', 'Q9P2U0', 'Q9P2U1', 'Q9P2U2']",acceptable
CHEMBL178,CHEMBL2434,"['P25025', 'Q8IUZ1', 'Q9P2T6', 'Q9P2T7']",acceptable
CHEMBL178,CHEMBL1901,"['B2R9Z5', 'P32238']",acceptable
CHEMBL178,CHEMBL221,"['A8K1V7', 'B4DHQ2', 'B4E2S5', 'P23219', 'Q15122', 'Q3HY28', 'Q3HY29', 'Q5T7T6', 'Q5T7T7', 'Q5T7T8']",acceptable
CHEMBL178,CHEMBL230,"['A8K802', 'P35354', 'Q16876']",acceptable
CHEMBL178,CHEMBL5282,"['A7YAE5', 'B2R7F6', 'P00190', 'P10890', 'P11509', 'Q16803', 'Q4VAT9', 'Q4VAU0', 'Q4VAU1', 'Q9H1Z7', 'Q9UCU0', 'Q9UK48']",acceptable
CHEMBL178,CHEMBL5281,"['P05181', 'Q5VZD5', 'Q6NWT9', 'Q9UK47']",acceptable
CHEMBL178,CHEMBL2056,"['B2RA44', 'P21728', 'Q4QRJ0']",acceptable
CHEMBL178,CHEMBL217,"['P14416', 'Q9NZR3', 'Q9UPA9']",acceptable
CHEMBL178,CHEMBL234,"['A1A4V5', 'P35462', 'Q4VBM8']",acceptable
CHEMBL178,CHEMBL219,"['B0M0J7', 'P21917', 'Q7Z7Q5', 'Q8NGM5']",acceptable
CHEMBL178,CHEMBL238,"['A2RUN4', 'Q01959', 'Q14996']",acceptable
CHEMBL178,CHEMBL252,"['B2R723', 'B4E2V6', 'B7Z9G6', 'D3DP03', 'E7ER36', 'O43441', 'P25101', 'Q16432', 'Q16433', 'Q8TBH2']",acceptable
CHEMBL178,CHEMBL242,"['A8K8K5', 'G3V5M5', 'O60608', 'O60685', 'O60702', 'O60703', 'O75583', 'O75584', 'Q0MWT5', 'Q0MWT6', 'Q86Z31', 'Q92731', 'Q9UEV6', 'Q9UHD3', 'Q9UQK9']",acceptable
CHEMBL178,CHEMBL3392921,"['P22771', 'Q91W28']",acceptable
CHEMBL178,CHEMBL231,"['A8K047', 'P35367', 'Q6P9E5']",acceptable
CHEMBL178,CHEMBL1941,"['B5BUP7', 'P25021', 'Q14464', 'Q7Z5R9']",acceptable
CHEMBL178,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",acceptable
CHEMBL178,CHEMBL5486,"['P15127', 'P97681']",acceptable
CHEMBL178,CHEMBL2007624,['P25094'],acceptable
CHEMBL178,CHEMBL2111429,"['Q13547', 'Q92534']",acceptable
CHEMBL178,CHEMBL325,"['Q13547', 'Q92534']",acceptable
CHEMBL178,CHEMBL1865,"['O94975', 'Q6NT75', 'Q7L3E5', 'Q96CY0', 'Q9UBN7']",acceptable
CHEMBL178,CHEMBL3192,"['A6ND12', 'A6ND61', 'A6NET3', 'A6NJR3', 'A8MQ62', 'B4DKN0', 'B4DV22', 'Q86VC8', 'Q9BY41', 'Q9NP76', 'Q9NYH4']",acceptable
CHEMBL178,CHEMBL613508,no_uni_id!,acceptable
CHEMBL178,CHEMBL2093865,"['Q13547', 'Q92534']",acceptable
CHEMBL178,CHEMBL2366062,no_uni_id!,acceptable
CHEMBL178,CHEMBL2073661,"['A2RRN8', 'A8KIG6', 'A8Y988', 'E7ESW8', 'O95255', 'P78420', 'Q8TCY8', 'Q9UMZ7']",acceptable
CHEMBL178,CHEMBL5393,"['A0A1W3', 'A8K1T5', 'O95374', 'Q4W5I3', 'Q53ZQ1', 'Q569L4', 'Q5YLG4', 'Q86V64', 'Q8IX16', 'Q96LD6', 'Q96TA8', 'Q9BY73', 'Q9NUS0', 'Q9UNQ0']",acceptable
CHEMBL178,CHEMBL2111404,"['P21447', 'Q5I1Y5']",acceptable
CHEMBL178,CHEMBL3004,"['A3RJX2', 'C9JPJ4', 'O14819', 'O43333', 'P33527', 'P78419', 'Q59GI9', 'Q9UQ97', 'Q9UQ99', 'Q9UQA0']",acceptable
CHEMBL178,CHEMBL1770032,"['P70485', 'P97558', 'Q9R0W2']",acceptable
CHEMBL178,CHEMBL2532,['O35379'],acceptable
CHEMBL178,CHEMBL1075229,"['P43245', 'Q63426', 'Q63427']",acceptable
CHEMBL178,CHEMBL6020,"['O95342', 'Q53TL2', 'Q9UNB2']",acceptable
CHEMBL178,CHEMBL2073695,"['A2AUN4', 'Q9QY30', 'Q9QZE8']",acceptable
CHEMBL178,CHEMBL5748,"['B2RMT8', 'Q14022', 'Q5T2B1', 'Q92500', 'Q92798', 'Q92887', 'Q99663', 'Q9UMS2']",acceptable
CHEMBL178,CHEMBL612653,no_uni_id!,acceptable
